level,word,sentence
3,gracious,The _____ hostess made all guests feel comfortable in the exercise.
3,gracious,The mayor made a _____ choice on the stage.
3,gravity,The _____ of the situation became clear to everyone.
3,gravity,She understood the _____ of the problem they faced.
3,gravity,The _____ of his words made everyone listen carefully.
3,gravity,He didn't realise the _____ of what he had done.
3,gravity,The _____ of the matter required serious attention in the long term.
3,gravity,She felt the full _____ of the responsibility during the task.
3,gravity,The _____ of the decision weighed heavily on him.
3,gravity,He finally understood the _____ of the situation in the practice session.
3,gravity,The _____ of the crisis demanded immediate action in the long term.
3,gravity,The musician discussed the _____ before sunset during the lesson.
3,grievance,The workers presented their _____ to management at school.
3,grievance,She had a legitimate _____ about the unfair treatment.
3,grievance,The _____ was taken seriously by the authorities during the activity.
3,grievance,He filed a _____ about the poor conditions in the library.
3,grievance,The _____ needed to be addressed properly during the discussion.
3,grievance,She raised her _____ at the meeting in the exercise.
3,grievance,The _____ was investigated thoroughly in class in the story.
3,grievance,He had a valid _____ that deserved attention during the task.
3,grievance,The coach discussed the _____ in class in the practice session.
3,grievance,Her brother recorded the _____ at school in class.
3,gullible,The _____ tourist believed the outrageous story during the lesson.
3,gullible,She was too _____ to see through the deception.
3,gullible,The _____ child believed everything he was told at school.
3,gullible,His _____ nature made him an easy target during the activity.
3,gullible,The _____ person fell for the obvious trick in the library.
3,gullible,She was _____ enough to trust the stranger during the discussion.
3,gullible,The _____ student believed the false excuse in the exercise.
3,gullible,His _____ attitude made him vulnerable in the story.
3,gullible,The _____ friend was easily fooled during the task.
3,gullible,Her brother asked a _____ question at school in the practice session.
3,guttural,The creature made a _____ sound that frightened us.
3,guttural,His _____ voice was deep and rough in class.
3,guttural,The _____ noise came from deep in his throat.
3,guttural,She heard a _____ growl from the shadows during the lesson.
3,guttural,The _____ sound was harsh and unpleasant at school.
3,guttural,His _____ pronunciation was difficult to understand during the activity.
3,guttural,The _____ noise echoed through the cave in the library.
3,guttural,She recognised the _____ tone immediately during the discussion.
3,guttural,The _____ sound was unlike anything she had heard.
3,guttural,The judge used a _____ approach during the match.
3,habitable,The island was barely _____ due to harsh weather.
3,habitable,The house was no longer _____ after the flood.
3,habitable,The area was not _____ for human settlement in the exercise.
3,habitable,They made the cave _____ by adding basic comforts.
3,habitable,The planet might be _____ if conditions improved in the story.
3,habitable,The building was barely _____ in its current state.
3,habitable,The region was not _____ during the winter months.
3,habitable,They worked to make the space _____ again during the task.
3,habitable,The conditions made it barely _____ in the practice session.
3,habitable,The teacher gave a _____ reply during assembly in class.
3,hesitant,She was _____ to speak up in the meeting.
3,hesitant,His _____ approach showed his uncertainty during the lesson.
3,hesitant,The _____ student raised her hand slowly at school.
3,hesitant,She was _____ about making the decision during the activity.
3,hesitant,His _____ response indicated his doubts in the library.
3,hesitant,The _____ pause before answering was noticeable during the discussion.
3,hesitant,She was _____ to commit to the plan in the exercise.
3,hesitant,His _____ behaviour showed he wasn't sure in the story.
3,hesitant,The _____ way she spoke revealed her uncertainty during the task.
3,hesitant,The librarian used a _____ approach in the debate.
3,hilarious,The _____ comedy show had everyone laughing in the practice session.
3,hilarious,She found the joke absolutely _____ in class.
3,hilarious,The _____ story made tears run down her face.
3,hilarious,His _____ impression of the teacher was spot on.
3,hilarious,The _____ film had the whole cinema in stitches.
3,hilarious,She thought the situation was completely _____ during the lesson.
3,hilarious,The _____ performance was unforgettable at school at school.
3,hilarious,His _____ antics kept everyone entertained during the activity.
3,hilarious,The _____ moment was captured on camera in the library.
3,hilarious,The _____ quality was evident to all during the discussion.
3,hindrance,The lack of funding was a _____ to the project.
3,hindrance,The bad weather proved to be a major _____.
3,hindrance,Her absence was a _____ to the team's progress.
3,hindrance,The obstacle was a significant _____ to their plans.
3,hindrance,The delay became a _____ to completing the work.
3,hindrance,The problem was a real _____ to success in the exercise.
3,hindrance,The restriction was a _____ to their freedom in the story.
3,hindrance,The difficulty was a _____ to moving forward during the task.
3,hindrance,The barrier was a _____ to their progress in the practice session.
3,hindrance,The team discussed the _____ before the exam in class.
3,homophone,There their and they're are _____ during the lesson.
3,homophone,"'There', 'their' and 'they're' are _____ at school."
3,homophone,She confused the _____ words in her writing during the activity.
3,homophone,The teacher explained what a _____ was in the library.
3,homophone,He struggled with _____ that sounded the same during the discussion.
3,homophone,The _____ caused confusion in her spelling in the exercise.
3,homophone,She learned about _____ in her English lesson in the story.
3,homophone,The _____ words were difficult to distinguish during the task.
3,homophone,He mixed up the _____ in his essay in the practice session.
3,homophone,The _____ made spelling challenging during the match in class.
3,humiliate,It is cruel to _____ someone in front of others.
3,humiliate,She didn't want to _____ her friend publicly during the lesson.
3,humiliate,The bully tried to _____ the younger pupil at school.
3,humiliate,He would never _____ anyone intentionally during the activity.
3,humiliate,The public mistake would _____ her in the library.
3,humiliate,She felt _____ by the embarrassing situation during the discussion.
3,humiliate,The comment was meant to _____ him in the exercise.
3,humiliate,He didn't want to _____ his opponent in the story.
3,humiliate,The incident would _____ the entire team during the task.
3,humiliate,They needed to _____ before the situation worsened in the practice session.
3,humorous,Her _____ stories always made everyone laugh in class.
3,humorous,The _____ book was perfect for light reading during the lesson.
3,humorous,His _____ remarks lightened the mood at school.
3,humorous,The _____ play entertained the whole audience during the activity.
3,humorous,She had a _____ way of telling stories in the library.
3,humorous,The _____ anecdote broke the tension during the discussion.
3,humorous,His _____ personality made him popular in the exercise.
3,humorous,The _____ situation was quite amusing in the story.
3,humorous,She found his _____ comments entertaining during the task.
3,humorous,The reporter gave a _____ reply after lunch in the practice session.
3,hygienic,The restaurant maintained _____ kitchen standards in class.
3,hygienic,She always kept her workspace clean and _____ during the lesson.
3,hygienic,The _____ conditions were essential for safety at school.
3,hygienic,He ensured everything was _____ before cooking during the activity.
3,hygienic,The _____ practices prevented the spread of germs in the library.
3,hygienic,She followed strict _____ procedures on the trip during the discussion.
3,hygienic,The _____ environment was important for health in the exercise.
3,hygienic,He maintained _____ habits at all times in the story.
3,hygienic,The _____ standards were very high during the task.
3,hygienic,The captain asked a _____ question in the playground.
3,hyperbole,Saying I'm starving is _____ when you're just hungry.
3,hyperbole,Saying 'I'm starving' is _____ when you're just hungry.
3,hyperbole,She used _____ to emphasise her point in the practice session.
3,hyperbole,The _____ made the story more exciting in class.
3,hyperbole,His statement was clearly _____ and exaggerated during the lesson.
3,hyperbole,The _____ helped make the description vivid at school.
3,hyperbole,She recognised the _____ in his claim during the activity.
3,hyperbole,The _____ was used for dramatic effect in the library.
3,hyperbole,His _____ was obvious to everyone during the discussion.
3,hyperbole,The _____ made the tale more entertaining in the exercise.
3,hypocrite,He was called a _____ for not practising what he preached.
3,hypocrite,The _____ said one thing but did another in the story.
3,hypocrite,She was accused of being a _____ during the task.
3,hypocrite,The _____ criticised others for what he did himself.
3,hypocrite,His behaviour showed he was a _____ in the practice session.
3,hypocrite,The _____ pretended to have beliefs he didn't follow.
3,hypocrite,She realised she had been a _____ in class.
3,hypocrite,The _____ was exposed by his actions during the lesson.
3,hypocrite,His _____ was obvious to everyone at school.
3,hypocrite,A _____ guided the visitors through the museum during the activity.
3,ignominy,He suffered the _____ of being sent off the field.
3,ignominy,The _____ of defeat was hard to bear in the long term.
3,ignominy,She faced the _____ of public failure during the discussion.
3,ignominy,The _____ of the situation was overwhelming in the long term.
3,ignominy,He couldn't escape the _____ of his actions in the story.
3,ignominy,The _____ brought shame to his family during the task.
3,ignominy,She felt the full _____ of the mistake in the practice session.
3,ignominy,The _____ was worse than the punishment in class.
3,ignominy,He endured the _____ with dignity during the lesson.
3,ignominy,His sister described the _____ at home at school.
3,illusory,The oasis in the desert was _____ during the activity.
3,illusory,Her hopes proved to be _____ and unrealistic in the library.
3,illusory,The _____ promise was never fulfilled during the discussion.
3,illusory,His sense of security was _____ in the exercise.
3,illusory,The _____ nature of the offer became clear in the story.
3,illusory,She realised her dreams were _____ during the task.
3,illusory,The _____ success was not real in the practice session.
3,illusory,His _____ confidence masked his fears in class.
3,illusory,The _____ solution didn't actually work during the lesson.
3,illusory,The pupil asked a _____ question at the museum.
3,implicate,The evidence seemed to _____ him in the crime.
3,implicate,The clues would _____ several people at school.
3,implicate,Her statement would _____ others in the scheme during the activity.
3,implicate,The findings would _____ the suspect in the library.
3,implicate,The proof would _____ him directly during the discussion.
3,implicate,Her actions would _____ her friends in the exercise.
3,implicate,The investigation would _____ more people in the story.
3,implicate,The testimony would _____ the accused during the task.
3,implicate,The evidence would _____ several suspects in the practice session.
3,implicate,They needed to _____ before the situation worsened in class.
3,imposter,The _____ was caught trying to enter with a fake badge.
3,imposter,She realised he was an _____ pretending to be someone else.
3,imposter,The _____ fooled everyone for a while during the lesson.
3,imposter,He was exposed as an _____ after investigation at school.
3,imposter,The _____ had been living a lie during the activity.
3,imposter,She discovered the _____ before it was too late.
3,imposter,The _____ was finally unmasked that morning in the library.
3,imposter,He was revealed to be an _____ during the discussion.
3,imposter,The _____ had deceived many people in the exercise.
3,imposter,The coach pointed out the _____ in class in the story.
3,impromptu,She gave an _____ speech at the party during the task.
3,impromptu,The _____ performance surprised everyone during the lesson in the practice session.
3,impromptu,The captain asked about the _____ in the playground.
3,impromptu,The _____ meeting was called without notice in class.
3,impromptu,She made an _____ visit to her friend during the lesson.
3,impromptu,The _____ concert was a pleasant surprise at school.
3,impromptu,His _____ remarks were well received during the activity.
3,impromptu,The _____ gathering happened spontaneously in class in the library.
3,impromptu,She delivered an _____ presentation at school during the discussion.
3,impromptu,The judge discussed the _____ during the match in the exercise.
3,improvise,The actors had to _____ when they forgot their lines.
3,improvise,She learned to _____ when things didn't go as planned.
3,improvise,He had to _____ a solution to the problem.
3,improvise,The musician would _____ during the performance in the story.
3,improvise,She had to _____ when she lost her notes.
3,improvise,He could _____ effectively in any situation during the task.
3,improvise,The team had to _____ after the equipment failed.
3,improvise,She would _____ when she didn't have the right tools.
3,improvise,He had to _____ a speech without preparation in the practice session.
3,improvise,They needed to _____ before the situation worsened in class.
3,infatuate,He became _____ with the beautiful singer during the lesson.
3,infatuate,She was completely _____ by the new student at school.
3,infatuate,The _____ teenager couldn't stop thinking about her during the activity.
3,infatuate,He found himself _____ with her charm in the library.
3,infatuate,She was _____ by his intelligence during the discussion.
3,infatuate,The _____ young man wrote poems about her in the exercise.
3,infatuate,He became _____ after their first meeting in the story.
3,infatuate,She was _____ with the idea of adventure during the task.
3,infatuate,The _____ pupil couldn't concentrate in class in the practice session.
3,infatuate,They needed to _____ before the situation worsened in class.
3,initiate,The company decided to _____ a new training programme.
3,initiate,She would _____ the conversation with a question during the lesson.
3,initiate,He helped to _____ the changes needed at school.
3,initiate,The school would _____ a new policy during the activity.
3,initiate,She would _____ contact with the organisation in the library.
3,initiate,He decided to _____ the process immediately during the discussion.
3,initiate,The team would _____ the project next week in the exercise.
3,initiate,She would _____ discussions about the topic in the story.
3,initiate,He helped to _____ the new system during the task.
3,initiate,They needed to _____ before the situation worsened in the practice session.
3,injustice,She fought against _____ throughout her life in class.
3,injustice,The _____ of the situation was clear to everyone.
3,injustice,He couldn't stand the _____ he witnessed during the lesson.
3,injustice,The _____ needed to be addressed immediately at school.
3,injustice,She spoke out against the _____ during the activity.
3,injustice,The _____ affected many innocent people in the library.
3,injustice,He worked to correct the _____ during the discussion.
3,injustice,The _____ was finally recognised during the match in the exercise.
3,injustice,She dedicated herself to fighting _____ in the story.
3,injustice,The mayor discussed the _____ on the stage during the task.
3,innuendo,She made an _____ about his poor timekeeping in the practice session.
3,innuendo,The _____ was subtle but understood by everyone in class.
3,innuendo,His _____ suggested something without saying it directly during the lesson.
3,innuendo,The _____ was not appreciated by the recipient at school.
3,innuendo,She used _____ to hint at the problem during the activity.
3,innuendo,The _____ was clever but inappropriate in the library.
3,innuendo,His _____ implied more than he stated during the discussion.
3,innuendo,The _____ was lost on some listeners in the exercise.
3,innuendo,She understood the _____ immediately on the trip in the story.
3,innuendo,Her brother recorded the _____ at school during the task.
3,insinuate,She seemed to _____ that he was lying in the practice session.
3,insinuate,He would _____ without making direct accusations in class.
3,insinuate,The comment would _____ something negative during the lesson.
3,insinuate,She would _____ that others were to blame at school.
3,insinuate,His words would _____ doubt in their minds during the activity.
3,insinuate,The remark would _____ wrongdoing that morning in the library.
3,insinuate,She would _____ without being explicit during the discussion.
3,insinuate,His tone would _____ disapproval during the lesson in the exercise.
3,insinuate,The statement would _____ a problem in the story.
3,insinuate,They needed to _____ before the situation worsened during the task.
3,inspiring,Her _____ speech motivated the whole team in the practice session.
3,inspiring,The _____ story encouraged others to try in class.
3,inspiring,His _____ example showed what was possible during the lesson.
3,inspiring,The _____ teacher changed many lives at school.
3,inspiring,She found the message truly _____ during the activity.
3,inspiring,The _____ leader brought out the best in people.
3,inspiring,His _____ words gave them hope in the library.
3,inspiring,The _____ performance moved the audience during the discussion.
3,inspiring,She was an _____ role model in the exercise.
3,inspiring,The mayor discussed the _____ on the stage in the story.
3,instigate,He was accused of trying to _____ a fight.
3,instigate,She would _____ change through her actions during the task.
3,instigate,The comment would _____ an argument in the practice session.
3,instigate,He tried to _____ trouble between friends in class.
3,instigate,The action would _____ a series of events during the lesson.
3,instigate,She would _____ the investigation in class at school.
3,instigate,His words would _____ conflict at school during the activity.
3,instigate,The decision would _____ protests during the match in the library.
3,instigate,She would _____ the discussion on the trip during the discussion.
3,instigate,They needed to _____ before the situation worsened in the exercise.
3,insulting,His _____ remarks hurt her feelings deeply in the story.
3,insulting,The _____ comment was completely uncalled for during the task.
3,insulting,She found his words extremely _____ in the practice session.
3,insulting,The _____ behaviour was unacceptable that morning in class.
3,insulting,His _____ tone made everyone uncomfortable during the lesson.
3,insulting,The _____ joke was not funny at all at school.
3,insulting,She was shocked by the _____ language during the activity.
3,insulting,The _____ remark was meant to hurt in the library.
3,insulting,His _____ attitude was offensive during the lesson during the discussion.
3,insulting,The guide described the _____ on the journey in the exercise.
3,intercede,The teacher had to _____ in the argument in the story.
3,intercede,She would _____ on behalf of her friend during the task.
3,intercede,He tried to _____ to prevent a fight in the practice session.
3,intercede,The parent would _____ to help resolve the dispute.
3,intercede,She would _____ to stop the conflict in class.
3,intercede,He decided to _____ before things got worse during the lesson.
3,intercede,The mediator would _____ between the parties at school.
3,intercede,She would _____ to help find a solution during the activity.
3,intercede,He tried to _____ to calm everyone down in the library.
3,intercede,They needed to _____ before the situation worsened during the discussion.
3,interpret,The guide helped _____ the ancient symbols in the exercise.
3,interpret,She tried to _____ the meaning of the poem.
3,interpret,He would _____ the data for the team in the story.
3,interpret,The expert would _____ the results during the task.
3,interpret,She learned to _____ body language in the practice session.
3,interpret,He would _____ the signs correctly in class.
3,interpret,The teacher would _____ the text for the class.
3,interpret,She tried to _____ his intentions during the lesson.
3,interpret,He would _____ the evidence carefully at school.
3,interpret,They needed to _____ before the situation worsened during the activity.
3,intervene,The referee had to _____ to stop the fight.
3,intervene,She decided to _____ before things got worse in the library.
3,intervene,He would _____ to help resolve the problem during the discussion.
3,intervene,The teacher would _____ in the dispute in the exercise.
3,intervene,She would _____ to prevent an accident in the story.
3,intervene,He had to _____ to stop the bullying during the task.
3,intervene,The parent would _____ when necessary in the practice session.
3,intervene,She would _____ to protect her friend in class.
3,intervene,He decided to _____ at the right moment during the lesson.
3,intervene,They needed to _____ before the situation worsened at school.
3,intimate,They shared an _____ conversation over dinner during the activity.
3,intimate,The _____ details were kept private in the library.
3,intimate,She had an _____ knowledge of the subject during the discussion.
3,intimate,The _____ gathering was for close friends only in the exercise.
3,intimate,He shared an _____ moment with his best friend.
3,intimate,The _____ setting made everyone feel comfortable in the story.
3,intimate,She had an _____ understanding of the problem during the task.
3,intimate,The _____ relationship was special to them in the practice session.
3,intimate,He had an _____ connection with the topic in class.
3,intimate,The _____ quality was evident to all during the lesson.
3,intrepid,The _____ explorer ventured into the unknown jungle at school.
3,intrepid,Her _____ spirit led her to take risks during the activity.
3,intrepid,The _____ adventurer faced danger fearlessly in the library.
3,intrepid,His _____ nature made him a natural leader during the discussion.
3,intrepid,The _____ warrior never backed down in the exercise.
3,intrepid,She showed _____ courage in the face of danger.
3,intrepid,The _____ traveller explored remote places in the story.
3,intrepid,His _____ determination was inspiring in class during the task.
3,intrepid,The _____ hero saved the day in the practice session.
3,intrepid,The librarian pointed out the _____ in the debate.
3,intricate,The _____ design took months to create in class.
3,intricate,She admired the _____ patterns in the artwork during the lesson.
3,intricate,The _____ details required careful attention at school.
3,intricate,His _____ plan was well thought out during the activity.
3,intricate,The _____ structure was fascinating to study in the library.
3,intricate,She worked on the _____ puzzle for hours during the discussion.
3,intricate,The _____ mechanism was complex but beautiful in the exercise.
3,intricate,His _____ explanation covered every detail in the story.
3,intricate,The _____ web of connections was impressive during the task.
3,intricate,The _____ quality was evident to all in the practice session.
3,introvert,As an _____ she preferred reading alone in class.
3,introvert,"As an _____, she preferred reading alone during the lesson."
3,introvert,The _____ enjoyed quiet activities at school at school.
3,introvert,Her _____ nature made her seem shy during the activity.
3,introvert,The _____ found large groups exhausting in the library.
3,introvert,She was a true _____ who needed time alone.
3,introvert,The _____ preferred small gatherings during the match during the discussion.
3,introvert,Her _____ personality was often misunderstood in the exercise.
3,introvert,The _____ needed solitude to recharge in the story.
3,introvert,She was an _____ who valued deep conversations during the task.
3,inundate,The heavy rain threatened to _____ the small village.
3,inundate,She would _____ them with questions in the practice session.
3,inundate,The requests would _____ the office in class.
3,inundate,He would _____ her with compliments during the lesson.
3,inundate,The flood would _____ the entire area at school.
3,inundate,She would _____ him with information during the activity.
3,inundate,The emails would _____ her inbox in the library.
3,inundate,He would _____ them with suggestions during the discussion.
3,inundate,The water would _____ the fields in the exercise.
3,inundate,They needed to _____ before the situation worsened in the story.
3,jeopardy,The company's future was in _____ during the task.
3,jeopardy,She put her safety in _____ by taking risks.
3,jeopardy,The project was in _____ due to lack of funding.
3,jeopardy,His reputation was in _____ after the incident in the practice session.
3,jeopardy,The plan was in _____ of failing in class.
3,jeopardy,She placed herself in _____ unnecessarily during the lesson.
3,jeopardy,The success was in _____ from the start at school.
3,jeopardy,His position was in _____ after the mistake during the activity.
3,jeopardy,The outcome was in _____ until the end in the library.
3,jeopardy,The headteacher noticed the _____ in the village during the discussion.
3,judicious,A _____ use of resources saved the project in the exercise.
3,judicious,She made a _____ decision after careful thought in the story.
3,judicious,The _____ choice was the right one during the task.
3,judicious,His _____ approach solved the problem in the practice session.
3,judicious,The _____ use of time was efficient in class.
3,judicious,She showed _____ judgement in the matter during the lesson.
3,judicious,The _____ selection was perfect on the trip at school.
3,judicious,His _____ planning prevented problems that morning during the activity.
3,judicious,The _____ management led to success in the library.
3,judicious,The _____ quality was evident to all during the discussion.
3,juxtapose,The artist liked to _____ old and new images.
3,juxtapose,She would _____ the two ideas to show contrast.
3,juxtapose,The teacher would _____ different examples in the exercise.
3,juxtapose,He would _____ the before and after photos in the story.
3,juxtapose,The writer would _____ different perspectives during the task.
3,juxtapose,She would _____ the two solutions in the practice session.
3,juxtapose,The designer would _____ colours effectively in class.
3,juxtapose,He would _____ the different approaches during the lesson.
3,juxtapose,The curator would _____ artworks from different periods at school.
3,juxtapose,They needed to _____ before the situation worsened during the activity.
3,labyrinth,The old castle contained a _____ of corridors in the library.
3,labyrinth,She got lost in the _____ of streets during the discussion.
3,labyrinth,The _____ was designed to confuse visitors in the exercise.
3,labyrinth,He navigated the _____ carefully during the lesson in the story.
3,labyrinth,The _____ of rules was difficult to understand in the long term.
3,labyrinth,She found her way through the _____ eventually in the practice session.
3,labyrinth,The _____ seemed to have no end in class.
3,labyrinth,He explored the _____ with curiosity during the lesson.
3,labyrinth,The _____ of tunnels was extensive in the long term.
3,labyrinth,The reporter noticed the _____ after lunch during the activity.
3,languish,The plants began to _____ without water in the library.
3,languish,She would _____ in prison for years during the discussion.
3,languish,The project would _____ without proper support in the exercise.
3,languish,He would _____ in obscurity in class in the story.
3,languish,The idea would _____ forgotten at school during the task.
3,languish,She would _____ in the hospital bed in the practice session.
3,languish,The town would _____ after the factory closed in class.
3,languish,He would _____ without purpose during the match during the lesson.
3,languish,The talent would _____ unused on the trip at school.
3,languish,They needed to _____ before the situation worsened during the activity.
3,lassitude,"After the long journey, she felt a deep _____ and needed to rest."
3,lassitude,The _____ made it difficult to concentrate in the library.
3,lassitude,Her _____ was caused by the exhausting work during the discussion.
3,lassitude,The _____ affected her ability to function in the exercise.
3,lassitude,She struggled against the overwhelming _____ in the story.
3,lassitude,The _____ was more than just tiredness during the task.
3,lassitude,Her _____ prevented her from being active in the practice session.
3,lassitude,The _____ made everything seem difficult in class.
3,lassitude,She felt a sense of _____ after the illness.
3,lassitude,The coach described the _____ in class during the lesson.
3,lethargic,The hot weather made everyone feel _____ at school.
3,lethargic,She felt _____ after the long day during the activity.
3,lethargic,The _____ student struggled to stay awake in the library.
3,lethargic,His _____ behaviour worried his parents during the discussion.
3,lethargic,The _____ mood affected the whole group in the exercise.
3,lethargic,She was too _____ to do anything in the story.
3,lethargic,The _____ response was disappointing that morning during the task.
3,lethargic,His _____ attitude slowed everything down in the practice session.
3,lethargic,The _____ pace made progress difficult in class.
3,lethargic,The gardener used a _____ approach during practice during the lesson.
3,levity,His _____ during the serious meeting was not appreciated by the teachers.
3,levity,His _____ during the serious meeting was not appreciated.
3,levity,The _____ of the moment lightened the mood in the long term.
3,levity,She appreciated the _____ in difficult times during the activity.
3,levity,The _____ was inappropriate for the occasion in the library.
3,levity,His _____ helped break the tension during the discussion.
3,levity,The _____ made the situation more bearable in the exercise.
3,levity,She found his _____ refreshing during the lesson in the story.
3,levity,The _____ was welcome after the stress during the task.
3,levity,His _____ was sometimes misunderstood in class in the practice session.
3,loathsome,The villain's _____ behaviour made everyone avoid him in class.
3,loathsome,She found the smell completely _____ during the lesson.
3,loathsome,The _____ act shocked everyone at school at school.
3,loathsome,His _____ attitude was repulsive during the match during the activity.
3,loathsome,The _____ creature was feared by all in the library.
3,loathsome,She thought the idea was _____ during the discussion.
3,loathsome,The _____ nature of the crime was appalling in the exercise.
3,loathsome,His _____ comments were offensive on the trip in the story.
3,loathsome,The _____ sight made her feel sick during the task.
3,loathsome,The _____ quality was evident to all in the practice session.
3,ludicrous,The _____ costume made everyone laugh in class.
3,ludicrous,She found the idea completely _____ during the lesson.
3,ludicrous,The _____ suggestion was immediately rejected at school.
3,ludicrous,His _____ claim was unbelievable that morning during the activity.
3,ludicrous,The _____ situation was hard to take seriously in the library.
3,ludicrous,She thought the plan was absolutely _____ during the discussion.
3,ludicrous,The _____ excuse didn't fool anyone in the exercise.
3,ludicrous,His _____ behaviour was ridiculous during the lesson in the story.
3,ludicrous,The _____ proposal was laughed at during the task.
3,ludicrous,The musician wrote a _____ answer before sunset in the practice session.
3,luminous,The _____ paint glowed in the darkness in class.
3,luminous,Her _____ smile lit up the room during the lesson.
3,luminous,The _____ stars shone brightly overhead at school.
3,luminous,His _____ personality was captivating in class during the activity.
3,luminous,The _____ quality of the light was beautiful in the library.
3,luminous,She wore a _____ dress that caught everyone's attention.
3,luminous,The _____ display was mesmerising at school during the discussion.
3,luminous,His _____ ideas were inspiring during the match in the exercise.
3,luminous,The _____ colours were vibrant and bright in the story.
3,luminous,The guide wrote a _____ answer on the journey.
3,lustrous,Her _____ hair shone in the sunlight during the task.
3,lustrous,The _____ surface reflected the light beautifully in the practice session.
3,lustrous,His _____ eyes sparkled with excitement in class.
3,lustrous,The _____ finish made the wood look expensive during the lesson.
3,lustrous,She admired the _____ quality of the fabric at school.
3,lustrous,The _____ appearance was striking on the trip during the activity.
3,lustrous,His _____ smile was charming that morning in the library.
3,lustrous,The _____ sheen was impressive during the lesson during the discussion.
3,lustrous,She had _____ skin that glowed in the exercise.
3,lustrous,The gardener made a _____ choice during practice in the story.
3,machinate,The villains began to _____ against the hero during the task.
3,machinate,She would _____ to get what she wanted in the practice session.
3,machinate,The group would _____ secretly in class in class.
3,machinate,He would _____ behind the scenes during the lesson.
3,machinate,The plotters would _____ against the king at school.
3,machinate,She would _____ to undermine her rival during the activity.
3,machinate,The conspirators would _____ together at school in the library.
3,machinate,He would _____ to achieve his goals during the discussion.
3,machinate,The group would _____ in secret in the exercise.
3,machinate,They needed to _____ before the situation worsened in the story.
3,magnetic,She had a _____ personality that drew people to her.
3,magnetic,The _____ attraction was undeniable during the match during the task.
3,magnetic,His _____ charm made him popular in the practice session.
3,magnetic,The _____ force pulled the objects together in class.
3,magnetic,She had a _____ presence that was captivating during the lesson.
3,magnetic,The _____ quality made it stand out at school.
3,magnetic,His _____ appeal was obvious to everyone during the activity.
3,magnetic,The _____ nature of the material was useful in the library.
3,magnetic,She had a _____ effect on those around her.
3,magnetic,The _____ quality was evident to all during the discussion.
3,Majestic,The _____ mountains rose above the clouds in the exercise.
3,Majestic,The _____ castle stood proudly on the hilltop overlooking the kingdom.
3,Majestic,Her _____ appearance as she entered the ballroom captured everyone's attention.
3,Majestic,The _____ eagle soared high above the valley with its wings spread wide.
3,Majestic,The _____ cathedral's spires reached towards the sky like ancient fingers.
3,Majestic,"His _____ voice filled the concert hall with powerful, impressive sound."
3,Majestic,The _____ waterfall cascaded down the rocky cliff in a breathtaking display.
3,Majestic,The _____ lion surveyed its territory from the highest rock.
3,Majestic,The _____ sunset painted the sky in brilliant shades of orange and gold.
3,Majestic,The _____ procession moved slowly through the streets with great dignity.
3,Maladroit,His _____ attempt to fix the computer only made things worse.
3,Maladroit,The _____ handling of the situation caused more problems than it solved.
3,Maladroit,Her _____ movements on the dance floor showed she needed more practice.
3,Maladroit,The _____ way he tried to help only created confusion for everyone.
3,Maladroit,His _____ approach to the problem demonstrated his lack of skill.
3,Maladroit,The _____ performance embarrassed the entire team during the competition.
3,Maladroit,She felt _____ when she dropped the tray of drinks in front of everyone.
3,Maladroit,His _____ efforts to repair the bicycle resulted in more broken parts.
3,Maladroit,The _____ manner in which he spoke offended several people unintentionally.
3,Maladroit,Her _____ attempt at cooking left the kitchen in complete disarray.
3,Malicious,Spreading _____ rumours can hurt people badly in the story.
3,Malicious,The _____ intent behind his actions was clear to everyone who witnessed them.
3,Malicious,Her _____ comments were designed to cause harm and upset.
3,Malicious,The _____ software was created to damage computer systems deliberately.
3,Malicious,His _____ behaviour towards his classmates got him into serious trouble.
3,Malicious,The guide used a _____ approach on the journey.
3,Malicious,She was shocked by the _____ nature of the false accusations.
3,Malicious,The _____ attack on her reputation was completely unfounded.
3,Malicious,His _____ smile revealed that he was planning something unpleasant.
3,Malicious,"The _____ gossip spread quickly through the school, causing much distress."
3,Malignant,The _____ tumour required immediate treatment during the task.
3,Malignant,The _____ disease spread rapidly through the patient's body.
3,Malignant,The _____ growth needed to be removed before it caused more damage.
3,Malignant,The doctor explained that the _____ cells were very dangerous.
3,Malignant,The _____ nature of the illness worried the medical team greatly.
3,Malignant,Early detection of the _____ condition was crucial for successful treatment.
3,Malignant,The _____ infection threatened to spread to other parts of the body.
3,Malignant,The _____ tumour had grown significantly since the last examination.
3,Malignant,The _____ disease required aggressive treatment to prevent further harm.
3,Malignant,The _____ cells were multiplying at an alarming rate.
3,Malleable,Gold is a highly _____ metal in the practice session.
3,Malleable,The _____ clay was easy to shape into beautiful pottery.
3,Malleable,Young children's minds are particularly _____ and can learn quickly.
3,Malleable,The _____ material could be bent and twisted without breaking.
3,Malleable,Her _____ personality meant she adapted easily to new situations.
3,Malleable,The _____ metal could be hammered into thin sheets without cracking.
3,Malleable,His _____ nature made him open to new ideas and suggestions.
3,Malleable,The _____ substance could be moulded into any form desired.
3,Malleable,The _____ character of the student made her easy to teach.
3,Malleable,The _____ plastic could be shaped when heated and would harden when cooled.
3,Manifest,His talent _____ itself at an early age in class.
3,Manifest,The symptoms began to _____ themselves after a few days of illness.
3,Manifest,Her excitement _____ in her bright eyes and wide smile.
