level,word,quiz_sentence
3,exasperated,His <blank> reply had ended the conversation.
3,exasperated,The <blank> crowd had begun to boo.
3,exasperated,She had been <blank> by the delay.
3,exasperated,The <blank> official had slammed the phone down.
3,exception,She had taken <blank> to his remarks.
3,exception,The <blank> had been noted in the minutes.
3,exception,His <blank> to the rule had been granted.
3,exception,The <blank> had been rare but significant.
3,exception,She had made an <blank> for him.
3,exception,The <blank> had been approved by the board.
3,exception,His <blank> had been the only one.
3,exception,The <blank> had been documented.
3,exception,She had been an <blank> to the general rule.
3,exception,The <blank> had been made in writing.
3,excruciating,The <blank> pain had required strong medicine.
3,excruciating,She had found the wait <blank>.
3,excruciating,The <blank> detail of the account had been hard to read.
3,excruciating,His <blank> embarrassment had been visible.
3,excruciating,The <blank> slowness of the process had tried her patience.
3,excruciating,She had endured <blank> boredom at the meeting.
3,excruciating,The <blank> noise had given her a headache.
3,excruciating,His <blank> shyness had held him back.
3,excruciating,The <blank> memory had stayed with her.
3,excruciating,She had found the silence <blank>.
3,exemplary,She had set an <blank> standard for the team.
3,exemplary,His <blank> conduct had been noted in the report.
3,exemplary,The <blank> punishment had been intended as a warning.
3,exemplary,She had received an <blank> award for her work.
3,exemplary,His <blank> service had been recognised.
3,exemplary,The <blank> behaviour of the pupils had been praised.
3,exemplary,She had led an <blank> life.
3,exemplary,His <blank> record had been unblemished.
3,exemplary,The <blank> courage of the rescuers had been celebrated.
3,exemplary,She had been an <blank> teacher for thirty years.
3,exemplify,She had been asked to <blank> the point with a story.
3,exemplify,The case had <blank> the problem perfectly.
3,exemplify,His work had <blank> the best of the tradition.
3,exemplify,The <blank> passage had been read aloud.
3,exemplify,She had <blank> the spirit of the age.
3,exemplify,The <blank> quote had been pinned to the board.
3,exemplify,His career had <blank> the American dream.
3,exemplify,The <blank> specimen had been preserved.
3,exemplify,She had <blank> the rule with a recent incident.
3,exemplify,The <blank> data had been included in the appendix.
3,exhilarating,She had found the ride <blank>.
3,exhilarating,The <blank> victory had been celebrated long into the night.
3,exhilarating,His <blank> account had made her want to go.
3,exhilarating,The <blank> speed of the descent had taken her breath away.
3,exhilarating,She had described the experience as <blank>.
3,exhilarating,The <blank> pace had left them exhausted.
3,exhilarating,His <blank> energy had been infectious.
3,exhilarating,The <blank> freedom of the road had appealed to him.
3,exhilarating,She had felt <blank> after the win.
3,exhilarating,The <blank> climb had been worth the effort.
3,exonerate,The new evidence had <blank> the accused.
3,exonerate,She had been <blank> by the inquiry.
3,exonerate,The report had <blank> the minister.
3,exonerate,His <blank> had been front-page news.
3,exonerate,The jury had <blank> him of all charges.
3,exonerate,She had fought to <blank> her father's name.
3,exonerate,The <blank> verdict had been welcomed.
3,exonerate,His <blank> had come too late for some.
3,exonerate,The <blank> finding had restored his reputation.
3,exonerate,She had been fully <blank> in the end.
3,expedient,She had chosen the <blank> solution.
3,expedient,The <blank> measure had been temporary.
3,expedient,His <blank> decision had been criticised.
3,expedient,The <blank> fix had caused problems later.
3,expedient,She had done what was <blank> at the time.
3,expedient,The <blank> alliance had not lasted.
3,expedient,His <blank> approach had ignored the long term.
3,expedient,The <blank> compromise had satisfied no one.
3,expedient,She had rejected the <blank> option.
3,expedient,The <blank> course had been the only one open.
3,expository,She had written an <blank> essay on the topic.
3,expository,The <blank> style had been clear and direct.
3,expository,His <blank> passage had explained the theory.
3,expository,The <blank> section had been added later.
3,expository,She had used <blank> prose for the manual.
3,expository,The <blank> tone had been appropriate.
3,expository,His <blank> skills had been evident.
3,expository,The <blank> writing had been easy to follow.
3,expository,She had preferred <blank> to narrative.
3,expository,The <blank> paragraph had clarified the argument.
3,exuberant,She had been in <blank> spirits at the party.
3,exuberant,The <blank> crowd had spilled onto the pitch.
3,exuberant,His <blank> welcome had overwhelmed her.
3,exuberant,The <blank> growth had threatened to take over the garden.
3,exuberant,She had given an <blank> performance.
3,exuberant,The <blank> style had been too much for some.
3,exuberant,His <blank> energy had known no bounds.
3,exuberant,The <blank> display had been memorable.
3,exuberant,She had been <blank> in her praise.
3,exuberant,The <blank> celebration had continued for days.
3,facilitate,The new system had <blank> the process.
3,facilitate,She had agreed to <blank> the meeting.
3,facilitate,The <blank> exchange had been productive.
3,facilitate,His role had been to <blank> discussion.
3,facilitate,The <blank> payment had been made online.
3,facilitate,She had <blank> the introduction.
3,facilitate,The <blank> agreement had been signed.
3,facilitate,His <blank> of the deal had been crucial.
3,facilitate,The <blank> access had been arranged.
3,facilitate,She had <blank> the transfer of funds.
3,farcical,The <blank> situation had made her laugh.
3,farcical,The <blank> attempt had been doomed from the start.
3,farcical,His <blank> excuse had been dismissed.
3,farcical,The <blank> trial had been a mockery of justice.
3,farcical,She had found the <blank> plot hard to follow.
3,farcical,The <blank> nature of the proceedings had been noted.
3,farcical,His <blank> behaviour had embarrassed his colleagues.
3,farcical,The <blank> element had been unintentional.
3,farcical,She had written a <blank> comedy.
3,farcical,The <blank> outcome had been predicted by few.
3,fascinated,She had been <blank> by the display.
3,fascinated,The <blank> crowd had watched in silence.
3,fascinated,His <blank> expression had said it all.
3,fascinated,The <blank> child had asked endless questions.
3,fascinated,She had been <blank> by his stories.
3,fascinated,The <blank> audience had stayed to the end.
3,fascinated,His <blank> gaze had made her uncomfortable.
3,fascinated,The <blank> onlookers had blocked the path.
3,fascinated,She had been <blank> since childhood by the subject.
3,fascinated,The <blank> reaction had been genuine.
3,feasible,She had argued that the plan was <blank>.
3,feasible,The <blank> option had been chosen.
3,feasible,His <blank> proposal had been accepted.
3,feasible,The <blank> route had been mapped.
3,feasible,She had found no <blank> alternative.
3,feasible,The <blank> deadline had been extended.
3,feasible,His <blank> solution had saved the project.
3,feasible,The <blank> target had been met.
3,feasible,She had made the impossible <blank>.
3,feasible,The <blank> compromise had been reached.
3,flabbergast,The news had <blank> everyone in the room.
3,flabbergast,She had been <blank> by the result.
3,flabbergast,His <blank> reaction had been genuine.
3,flabbergast,The <blank> audience had sat in silence.
3,flabbergast,She had <blank> them with her announcement.
3,flabbergast,The <blank> expression on his face had been priceless.
3,flabbergast,His <blank> reply had been delayed.
3,flabbergast,The <blank> crowd had erupted in cheers.
3,flabbergast,She had been <blank> at the sheer cheek of it.
3,flabbergast,The <blank> decision had stunned the industry.
3,flagrant,The <blank> breach of the rules had been punished.
3,flagrant,She had been shocked by his <blank> disregard.
3,flagrant,The <blank> violation had been reported.
3,flagrant,His <blank> lie had been exposed.
3,flagrant,The <blank> injustice had sparked protest.
3,flagrant,She had committed a <blank> error.
3,flagrant,The <blank> abuse had been documented.
3,flagrant,His <blank> behaviour had been unacceptable.
3,flagrant,The <blank> foul had led to a red card.
3,flagrant,She had ignored the <blank> conflict of interest.
3,flattering,She had found the portrait <blank>.
3,flattering,The <blank> remarks had pleased him.
3,flattering,His <blank> account had been exaggerated.
3,flattering,The <blank> light had hidden her wrinkles.
3,flattering,She had been <blank> in her assessment.
3,flattering,The <blank> comparison had been kind.
3,flattering,His <blank> attention had made her blush.
3,flattering,The <blank> review had boosted sales.
3,flattering,She had worn a <blank> dress.
3,flattering,The <blank> offer had been declined.
3,flippant,She had been annoyed by his <blank> tone.
3,flippant,The <blank> remark had offended many.
3,flippant,His <blank> attitude had been inappropriate.
3,flippant,The <blank> response had been deleted.
3,flippant,She had made a <blank> comment and regretted it.
3,flippant,The <blank> answer had avoided the question.
3,flippant,His <blank> manner had hidden his nerves.
3,flippant,The <blank> joke had fallen flat.
3,flippant,She had been <blank> when seriousness was required.
3,flippant,The <blank> tone had been misread.
3,foreboding,She had felt a sense of <blank> that morning.
3,foreboding,The <blank> sky had promised rain.
3,foreboding,His <blank> words had stayed with her.
3,foreboding,The <blank> silence had been oppressive.
3,foreboding,She had ignored her <blank> and gone anyway.
3,foreboding,The <blank> dream had woken her.
3,foreboding,His <blank> expression had worried the children.
3,foreboding,The <blank> atmosphere had been palpable.
3,foreboding,She had shared her <blank> with no one.
3,foreboding,The <blank> news had confirmed her fears.
3,frivolous,She had been accused of <blank> spending.
3,frivolous,The <blank> lawsuit had been dismissed.
3,frivolous,His <blank> manner had annoyed his father.
3,frivolous,The <blank> complaint had wasted everyone's time.
3,frivolous,She had enjoyed the <blank> novel.
3,frivolous,The <blank> nature of the charge had been noted.
3,frivolous,His <blank> remarks had been ill-timed.
3,frivolous,The <blank> pursuit had been harmless enough.
3,frivolous,She had dismissed the concern as <blank>.
3,frivolous,The <blank> excuse had been rejected.
3,furtively,She had glanced <blank> at the letter.
3,furtively,He had <blank> slipped the note into her bag.
3,furtively,The <blank> look had betrayed his guilt.
3,furtively,She had <blank> checked the time.
3,furtively,He had <blank> left the building.
3,furtively,The <blank> movement had attracted attention.
3,furtively,She had <blank> taken the key.
3,furtively,He had <blank> avoided her gaze.
3,furtively,The <blank> whisper had been overheard.
3,furtively,She had <blank> opened the drawer.
3,garrulous,The <blank> passenger had talked for the whole journey.
3,garrulous,She had found him <blank> but entertaining.
3,garrulous,His <blank> nature had made him a liability.
3,garrulous,The <blank> old man had told the same stories repeatedly.
3,garrulous,She had been <blank> after a few drinks.
3,garrulous,His <blank> reply had gone on for pages.
3,garrulous,The <blank> guide had known everything.
3,garrulous,She had grown more <blank> with age.
3,garrulous,His <blank> habit had tried her patience.
3,garrulous,The <blank> witness had been asked to be brief.
3,gracious,She had been <blank> in defeat.
3,gracious,The <blank> host had made everyone welcome.
3,gracious,His <blank> acceptance speech had touched many.
3,gracious,The <blank> gesture had been appreciated.
3,gracious,She had received a <blank> reply to her letter.
3,gracious,The <blank> living had suited her style.
3,gracious,His <blank> manner had put her at ease.
3,gracious,The <blank> compliment had been sincere.
3,gracious,She had been <blank> under pressure.
3,gracious,The <blank> refusal had softened the blow.
3,gravity,The <blank> of the situation had sunk in at last.
3,gravity,She had spoken with <blank> about the crisis.
3,gravity,The <blank> of his condition had been downplayed.
3,gravity,His <blank> had been appropriate to the occasion.
3,gravity,The <blank> of the offence had warranted a custodial sentence.
3,gravity,She had felt the full <blank> of the loss.
3,gravity,The <blank> of the decision had weighed on him.
3,gravity,His <blank> had impressed the board.
3,gravity,The <blank> of the threat had been recognised.
3,gravity,She had conveyed the <blank> without alarming the children.
3,grievance,She had lodged a <blank> with the union.
3,grievance,The <blank> had been heard by the committee.
3,grievance,His <blank> had been longstanding.
3,grievance,The <blank> procedure had been followed.
3,grievance,She had aired her <blank> in the meeting.
3,grievance,The <blank> had been upheld.
3,grievance,His <blank> had been dismissed as trivial.
3,grievance,The <blank> had been resolved informally.
3,grievance,She had nursed her <blank> for years.
3,grievance,The <blank> had been set out in writing.
3,gullible,She had been too <blank> and had been cheated.
3,gullible,The <blank> tourist had paid over the odds.
3,gullible,His <blank> nature had made him an easy target.
3,gullible,The <blank> victim had believed every word.
3,gullible,She had not been <blank> enough to fall for it.
3,gullible,The <blank> audience had swallowed the story.
3,gullible,His <blank> trust had been betrayed.
3,gullible,The <blank> consumer had been warned.
3,gullible,She had played on his <blank> nature.
3,gullible,The <blank> expression had been pitiful.
3,guttural,The <blank> sound had echoed in the cave.
3,guttural,She had been startled by his <blank> cry.
3,guttural,The <blank> accent had been hard to place.
3,guttural,His <blank> voice had suited the role.
3,guttural,The <blank> growl had warned her off.
3,guttural,She had imitated the <blank> pronunciation.
3,guttural,The <blank> quality of the speech had been noted.
3,guttural,His <blank> laugh had been infectious.
3,guttural,The <blank> consonants had been difficult for her.
3,guttural,She had found the <blank> tone menacing.
3,habitable,The <blank> zone had been narrow.
3,habitable,She had made the flat <blank> at last.
3,habitable,The <blank> planet had been the subject of speculation.
3,habitable,His <blank> conditions had been basic.
3,habitable,The <blank> space had been limited.
3,habitable,She had found the cottage barely <blank>.
3,habitable,The <blank> area had been expanded.
3,habitable,His <blank> quarters had been inspected.
3,habitable,The <blank> environment had been restored.
3,habitable,She had declared the building <blank>.
3,hesitant,She had been <blank> to accept the offer.
3,hesitant,His <blank> step had betrayed his nerves.
3,hesitant,The <blank> reply had suggested doubt.
3,hesitant,She had given a <blank> smile.
3,hesitant,His <blank> manner had been noticed.
3,hesitant,The <blank> applause had been polite.
3,hesitant,She had been <blank> at the door.
3,hesitant,His <blank> agreement had been reluctant.
3,hesitant,The <blank> silence had been awkward.
3,hesitant,She had spoken in a <blank> voice.
3,hilarious,She had found the film <blank>.
3,hilarious,The <blank> anecdote had reduced them to tears.
3,hilarious,His <blank> impression had brought the house down.
3,hilarious,The <blank> situation had been unintended.
3,hilarious,She had told a <blank> story.
3,hilarious,The <blank> mix-up had been resolved.
3,hilarious,His <blank> timing had been perfect.
3,hilarious,The <blank> outcome had surprised everyone.
3,hilarious,She had been in <blank> mood.
3,hilarious,The <blank> scene had been cut from the final version.
3,hindrance,The <blank> had been removed at last.
3,hindrance,She had seen him as a <blank> to progress.
3,hindrance,The <blank> of the weather had delayed them.
3,hindrance,His <blank> had been deliberate.
3,hindrance,The <blank> had been reported to the referee.
3,hindrance,She had tried to avoid being a <blank>.
3,hindrance,The <blank> had been overcome.
3,hindrance,His <blank> had been passive but effective.
3,hindrance,The <blank> of the paperwork had frustrated her.
3,hindrance,She had refused to be a <blank>.
3,homophone,The <blank> had caused confusion in the dictation.
3,homophone,She had explained the <blank> to the class.
3,homophone,The <blank> pair had been listed in the textbook.
3,homophone,His <blank> error had lost marks.
3,homophone,The <blank> had been used in the pun.
3,homophone,She had tested them on <blank>.
3,homophone,The <blank> had been distinguished by context.
3,homophone,His <blank> mistake had been common.
3,homophone,The <blank> had been highlighted in the exercise.
3,homophone,She had loved the <blank> in the poem.
3,humiliate,She had not meant to <blank> him in public.
3,humiliate,The <blank> defeat had been hard to bear.
3,humiliate,His aim had been to <blank> his rival.
3,humiliate,The <blank> experience had stayed with her.
3,humiliate,She had been <blank> by the rejection.
3,humiliate,The <blank> remark had been retracted.
3,humiliate,His <blank> of the prisoner had been condemned.
3,humiliate,The <blank> loss had been avenged.
3,humiliate,She had refused to <blank> herself.
3,humiliate,The <blank> had been witnessed by many.
3,humorous,She had written a <blank> account of the trip.
3,humorous,The <blank> anecdote had lightened the mood.
3,humorous,His <blank> take on the crisis had divided opinion.
3,humorous,The <blank> tone had been appreciated.
3,humorous,She had given a <blank> speech.
3,humorous,The <blank> novel had been a bestseller.
3,humorous,His <blank> remark had broken the tension.
3,humorous,The <blank> intent had been misunderstood.
3,humorous,She had a <blank> way of describing things.
3,humorous,The <blank> aside had been noted.
3,hygienic,The <blank> conditions had been inspected.
3,hygienic,She had insisted on <blank> practices in the kitchen.
3,hygienic,The <blank> standards had been raised.
3,hygienic,His <blank> habits had been obsessive.
3,hygienic,The <blank> wrapper had been sealed.
3,hygienic,She had found the premises not <blank>.
3,hygienic,The <blank> requirements had been met.
3,hygienic,His <blank> concerns had been valid.
3,hygienic,The <blank> facilities had been upgraded.
3,hygienic,She had given <blank> advice to the new staff.
3,hyperbole,She had used <blank> to make her point.
3,hyperbole,The <blank> in the advertisement had been obvious.
3,hyperbole,His <blank> had undermined his argument.
3,hyperbole,The <blank> had been deliberate and effective.
3,hyperbole,She had been accused of <blank>.
3,hyperbole,The <blank> of the claim had been noted.
3,hyperbole,His <blank> had been excusable in the circumstances.
3,hyperbole,The <blank> had been lost on the audience.
3,hyperbole,She had toned down the <blank> in the revision.
3,hyperbole,The <blank> had been a figure of speech.
3,hypocrite,She had called him a <blank> to his face.
3,hypocrite,The <blank> had been exposed by his own words.
3,hypocrite,His <blank> had been the subject of gossip.
3,hypocrite,The <blank> had preached one thing and done another.
3,hypocrite,She had been accused of being a <blank>.
3,hypocrite,The <blank> had been pilloried in the press.
3,hypocrite,His <blank> had been transparent.
3,hypocrite,The <blank> had fallen from grace.
3,hypocrite,She had seen through the <blank>.
3,hypocrite,The <blank> had been forced to resign.
3,ignominy,The <blank> of defeat had been hard to bear.
3,ignominy,She had suffered the <blank> of public ridicule.
3,ignominy,His <blank> had been complete.
3,ignominy,The <blank> of the retreat had been forgotten.
3,ignominy,She had brought <blank> on her family.
3,ignominy,The <blank> had been undeserved.
3,ignominy,His <blank> had been front-page news.
3,ignominy,The <blank> of the surrender had been absolute.
3,ignominy,She had escaped the <blank> by leaving early.
3,ignominy,The <blank> had been compounded by the apology.
3,illusory,The <blank> gains had vanished in the crash.
3,illusory,She had seen through the <blank> promise.
3,illusory,The <blank> sense of security had been shattered.
3,illusory,His <blank> success had been built on debt.
3,illusory,The <blank> improvement had been statistical.
3,illusory,She had warned of the <blank> nature of the offer.
3,illusory,The <blank> freedom had been short-lived.
3,illusory,His <blank> confidence had been a mask.
3,illusory,The <blank> hope had sustained them briefly.
3,illusory,She had dismissed the <blank> threat.
3,implicate,The evidence had <blank> him in the fraud.
3,implicate,She had refused to <blank> her colleagues.
3,implicate,The <blank> document had been leaked.
3,implicate,His silence had <blank> him.
3,implicate,The <blank> testimony had been crucial.
3,implicate,She had been <blank> by association.
3,implicate,The <blank> letter had been found.
3,implicate,His <blank> role had been minor.
3,implicate,The <blank> evidence had been circumstantial.
3,implicate,She had tried not to <blank> the innocent.
3,imposter,The <blank> had been unmasked at the ball.
3,imposter,She had felt like an <blank> in the role.
3,imposter,The <blank> had fooled everyone for months.
3,imposter,His <blank> syndrome had held her back.
3,imposter,The <blank> had been arrested at the border.
3,imposter,She had been accused of being an <blank>.
3,imposter,The <blank> had assumed a false identity.
3,imposter,His <blank> had been discovered by chance.
3,imposter,The <blank> had been exposed in the press.
3,imposter,She had feared she would be seen as an <blank>.
3,impromptu,She had given an <blank> speech.
3,impromptu,The <blank> party had been a success.
3,impromptu,His <blank> remarks had been reported.
3,impromptu,The <blank> performance had delighted the crowd.
3,impromptu,She had been asked to speak <blank>.
3,impromptu,The <blank> visit had been welcome.
3,impromptu,His <blank> decision had been risky.
3,impromptu,The <blank> meeting had been productive.
3,impromptu,She had sung <blank> at the wedding.
3,impromptu,The <blank> nature of the trip had added to the fun.
3,improvise,She had had to <blank> when the script was lost.
3,improvise,The <blank> speech had been well received.
3,improvise,His <blank> solution had saved the day.
3,improvise,The <blank> meal had been delicious.
3,improvise,She had <blank> a bandage from her scarf.
3,improvise,The <blank> shelter had kept them dry.
3,improvise,His <blank> reply had been clever.
3,improvise,The <blank> performance had been brilliant.
3,improvise,She had learned to <blank> under pressure.
3,improvise,The <blank> ending had been better than the original.
3,infatuate,She had been <blank> with him since the first meeting.
3,infatuate,The <blank> teenager had written his name everywhere.
3,infatuate,His <blank> had blinded him to her faults.
3,infatuate,The <blank> phase had passed quickly.
3,infatuate,She had <blank> herself with the wrong man.
3,infatuate,The <blank> admirer had sent flowers daily.
3,infatuate,His <blank> had been obvious to everyone.
3,infatuate,The <blank> crush had been embarrassing in retrospect.
3,infatuate,She had warned her friend against <blank>.
3,infatuate,The <blank> look in his eyes had been unmistakable.
3,initiate,She had <blank> the conversation with a question.
3,initiate,The <blank> had been welcomed into the society.
3,initiate,His <blank> of the project had been timely.
3,initiate,The <blank> contact had been made by letter.
3,initiate,She had <blank> proceedings against the company.
3,initiate,The <blank> rite had been performed at dawn.
3,initiate,His <blank> of the reform had been bold.
3,initiate,The <blank> member had been sworn in.
3,initiate,She had <blank> the new procedure.
3,initiate,The <blank> step had been the hardest.
3,injustice,She had fought against the <blank> all her life.
3,injustice,The <blank> of the verdict had been widely condemned.
3,injustice,His <blank> had been redressed at last.
3,injustice,The <blank> had been documented in the report.
3,injustice,She had felt the <blank> deeply.
3,injustice,The <blank> of the system had been exposed.
3,injustice,His <blank> had been corrected on appeal.
3,injustice,The <blank> had sparked a campaign.
3,injustice,She had spoken out against the <blank>.
3,injustice,The <blank> had been perpetuated for decades.
3,innuendo,The <blank> in the article had been libellous.
3,innuendo,She had resented the <blank> about her past.
3,innuendo,His <blank> had been lost on the children.
3,innuendo,The <blank> had been deliberate and cruel.
3,innuendo,She had used <blank> to suggest what she could not say.
3,innuendo,The <blank> had been picked up by the press.
3,innuendo,His <blank> had been inappropriate.
3,innuendo,The <blank> had damaged her reputation.
3,innuendo,She had ignored the <blank>.
3,innuendo,The <blank> had been subtle but effective.
3,insinuate,She had <blank> that he was not to be trusted.
3,insinuate,The <blank> remark had been offensive.
3,insinuate,His <blank> had been transparent.
3,insinuate,The <blank> had been denied.
3,insinuate,She had <blank> herself into his confidence.
3,insinuate,The <blank> had been reported.
3,insinuate,His <blank> had been designed to wound.
3,insinuate,The <blank> had been withdrawn.
3,insinuate,She had refused to <blank>.
3,insinuate,The <blank> had been too subtle for most.
3,inspiring,She had given an <blank> speech.
3,inspiring,The <blank> story had been made into a film.
3,inspiring,His <blank> leadership had turned the team around.
3,inspiring,The <blank> example had been followed by many.
3,inspiring,She had found the visit <blank>.
3,inspiring,The <blank> message had gone viral.
3,inspiring,His <blank> words had stayed with her.
3,inspiring,The <blank> performance had brought a standing ovation.
3,inspiring,She had been <blank> in her dedication.
3,inspiring,The <blank> tale had been told and retold.
3,instigate,She had been accused of <blank> the riot.
3,instigate,The <blank> change had been welcomed.
3,instigate,His <blank> of the inquiry had been timely.
3,instigate,The <blank> proceedings had been dropped.
3,instigate,She had <blank> the reform from within.
3,instigate,The <blank> action had been decisive.
3,instigate,His <blank> had been proved by the evidence.
3,instigate,The <blank> revolt had been crushed.
3,instigate,She had refused to <blank> violence.
3,instigate,The <blank> investigation had uncovered fraud.
3,insulting,She had found the remark <blank>.
3,insulting,The <blank> letter had been returned.
3,insulting,His <blank> behaviour had been reported.
3,insulting,The <blank> offer had been rejected.
3,insulting,She had made an <blank> gesture.
3,insulting,The <blank> tone had been uncalled for.
3,insulting,His <blank> comment had been struck from the record.
3,insulting,The <blank> comparison had offended many.
3,insulting,She had received an <blank> reply.
3,insulting,The <blank> suggestion had been ignored.
3,intercede,She had <blank> on his behalf with the head.
3,intercede,The <blank> had been successful.
3,intercede,His <blank> had saved the deal.
3,intercede,The <blank> plea had been heard.
3,intercede,She had asked her uncle to <blank>.
3,intercede,The <blank> had averted the strike.
3,intercede,His <blank> had been timely.
3,intercede,The <blank> had been rejected.
3,intercede,She had <blank> to prevent the dismissal.
3,intercede,The <blank> had been made in writing.
3,interpret,She had been asked to <blank> the results.
3,interpret,The <blank> had been disputed.
3,interpret,His <blank> of the law had been strict.
3,interpret,The <blank> role had been crucial.
3,interpret,She had <blank> the dream for her friend.
3,interpret,The <blank> had been favourable.
3,interpret,His <blank> of the data had been challenged.
3,interpret,The <blank> had been lost in translation.
3,interpret,She had <blank> the silence as consent.
3,interpret,The <blank> had been widely accepted.
3,intervene,She had asked the teacher to <blank> in the dispute.
3,intervene,The <blank> had come too late.
3,intervene,His <blank> had saved the situation.
3,intervene,The <blank> of the court had been sought.
3,intervene,She had <blank> to stop the fight.
3,intervene,The <blank> had been decisive.
3,intervene,His <blank> had been unwelcome.
3,intervene,The <blank> had been authorised.
3,intervene,She had <blank> on behalf of the victim.
3,intervene,The <blank> had prevented a disaster.
3,intimate,She had shared an <blank> moment with him.
3,intimate,The <blank> details had been leaked.
3,intimate,His <blank> knowledge of the case had helped.
3,intimate,The <blank> gathering had been small.
3,intimate,She had <blank> that she might resign.
3,intimate,The <blank> connection had been broken.
3,intimate,His <blank> tone had suggested confidence.
3,intimate,The <blank> dinner had been cancelled.
3,intimate,She had an <blank> understanding of the problem.
3,intimate,The <blank> relationship had been the subject of gossip.
3,intrepid,The <blank> explorer had reached the pole.
3,intrepid,She had been <blank> in her pursuit of the story.
3,intrepid,His <blank> spirit had inspired the team.
3,intrepid,The <blank> reporter had asked the difficult questions.
3,intrepid,She had shown <blank> courage.
3,intrepid,The <blank> adventurer had faced many dangers.
3,intrepid,His <blank> decision had been vindicated.
3,intrepid,The <blank> traveller had crossed the desert alone.
3,intrepid,She had been <blank> where others had hesitated.
3,intrepid,The <blank> pilot had flown through the storm.
3,intricate,The <blank> pattern had taken months to complete.
3,intricate,She had followed the <blank> plot with difficulty.
3,intricate,His <blank> explanation had confused everyone.
3,intricate,The <blank> design had been admired.
3,intricate,She had unravelled the <blank> mystery.
3,intricate,The <blank> mechanism had been repaired.
3,intricate,His <blank> argument had been hard to follow.
3,intricate,The <blank> carving had been the work of a master.
3,intricate,She had mastered the <blank> steps.
3,intricate,The <blank> web of connections had been mapped.
3,introvert,She had always been an <blank>.
3,introvert,The <blank> had declined the invitation.
3,introvert,His <blank> nature had been misunderstood.
3,introvert,The <blank> had found the party exhausting.
3,introvert,She had respected his <blank> need for solitude.
3,introvert,The <blank> had spoken only when asked.
3,introvert,His <blank> tendencies had been evident from childhood.
3,introvert,The <blank> had preferred the library to the dance floor.
3,introvert,She had been a shy <blank> who had learned to perform.
3,introvert,The <blank> had written rather than called.
3,inundate,The flood had <blank> the valley.
3,inundate,She had been <blank> with requests.
3,inundate,The <blank> town had been evacuated.
3,inundate,His <blank> inbox had taken hours to clear.
3,inundate,The <blank> fields had been ruined.
3,inundate,She had <blank> the office with complaints.
3,inundate,The <blank> area had been declared a disaster zone.
3,inundate,His <blank> of the market had been successful.
3,inundate,The <blank> calls had overwhelmed the switchboard.
3,inundate,She had been <blank> with grief.
3,jeopardy,The <blank> had been real and immediate.
3,jeopardy,She had put her career in <blank>.
3,jeopardy,The <blank> of the mission had been understood.
3,jeopardy,His <blank> had been unnecessary.
3,jeopardy,The <blank> had been averted at the last moment.
3,jeopardy,She had placed the deal in <blank>.
3,jeopardy,The <blank> had been double.
3,jeopardy,His actions had put lives in <blank>.
3,jeopardy,The <blank> had been accepted.
3,jeopardy,She had been in <blank> and had not known it.
3,judicious,She had made a <blank> choice.
3,judicious,The <blank> use of resources had been praised.
3,judicious,His <blank> remarks had calmed the meeting.
3,judicious,The <blank> mix had worked well.
3,judicious,She had been <blank> in her criticism.
3,judicious,The <blank> approach had been recommended.
3,judicious,His <blank> leadership had been recognised.
3,judicious,The <blank> pruning had improved the crop.
3,judicious,She had applied <blank> pressure.
3,judicious,The <blank> decision had been unanimous.
3,juxtapose,She had <blank> the two images for effect.
3,juxtapose,The <blank> had highlighted the contrast.
3,juxtapose,His <blank> of the texts had been revealing.
3,juxtapose,The <blank> placement had been deliberate.
3,juxtapose,She had <blank> the old and the new.
3,juxtapose,The <blank> had been striking.
3,juxtapose,His <blank> of the ideas had been clever.
3,juxtapose,The <blank> had made the point clearly.
3,juxtapose,She had <blank> the before and after.
3,juxtapose,The <blank> had been noted by the critics.
3,labyrinth,She had lost her way in the <blank> of corridors.
3,labyrinth,The <blank> had been designed to confuse.
3,labyrinth,His <blank> of lies had trapped him.
3,labyrinth,The <blank> of the old town had charmed her.
3,labyrinth,She had navigated the <blank> of regulations.
3,labyrinth,The <blank> had a single exit.
3,labyrinth,His <blank> of connections had been useful.
3,labyrinth,The <blank> had been based on the myth.
3,labyrinth,She had escaped the <blank> at last.
3,labyrinth,The <blank> of tunnels had been explored.
3,languish,The prisoners had <blank> in the cells for years.
3,languish,She had watched the plant <blank> in the shade.
3,languish,His career had <blank> after the scandal.
3,languish,The <blank> proposal had been forgotten.
3,languish,She had refused to <blank> in self-pity.
3,languish,The <blank> bill had never been debated.
3,languish,His <blank> hopes had been rekindled by her letter.
3,languish,The <blank> town had been bypassed by the railway.
3,languish,She had felt herself <blank> in the dull job.
3,languish,The <blank> project had been revived at last.
3,lassitude,The <blank> of the heat had slowed them down.
3,lassitude,She had felt a wave of <blank> after lunch.
3,lassitude,His <blank> had been blamed on the medicine.
3,lassitude,The <blank> of the troops had been noted.
3,lassitude,She had fought against the <blank> and carried on.
3,lassitude,The <blank> had spread through the office.
3,lassitude,His <blank> had worried his mother.
3,lassitude,The <blank> of the afternoon had been oppressive.
3,lassitude,She had succumbed to <blank> and slept.
3,lassitude,The <blank> had made the journey seem longer.
3,lethargic,She had felt <blank> all morning.
3,lethargic,The <blank> cat had barely stirred.
3,lethargic,His <blank> response had frustrated the team.
3,lethargic,The <blank> market had shown no movement.
