level,word,quiz_sentence
1,Diverse,"The science fair had <blank> experiments, from volcanoes to robots."
1,Diverse,His travels gave him a <blank> view of how people live around the world.
1,Divine,"By studying the muddy tracks, the ranger could <blank> where the deer had gone."
1,Divine,She tried to <blank> the password by watching his hints.
1,Divine,The priest spoke of the <blank> in the quiet chapel by candlelight.
1,Divine,"Maya lit incense, hoping the <blank> spirit would bless the harvest."
1,Divine,The fortune teller claimed she could <blank> the thief's next move.
1,Divine,"With careful clues, the detective could <blank> the hidden room behind the wall."
1,Divine,The villagers built a shrine to honor the <blank> forces they believed guided the river.
1,Divine,He tried to <blank> the answer from the riddle carved on the gate.
1,Divine,Their prayers rose to the <blank> above the storm.
1,Divine,The scholar sought to <blank> the meaning of the ancient symbols.
1,Divulge,She promised not to <blank> the surprise party plans to the guest of honor.
1,Divulge,"Under pressure, the spy refused to <blank> the code to anyone."
1,Divulge,The nurse would not <blank> private details about the patient.
1,Divulge,He knew better than to <blank> the ending of the mystery novel.
1,Divulge,The captain did not <blank> the route until they were at sea.
1,Divulge,Her best friend begged her not to <blank> the secret crush.
1,Divulge,The lawyer advised him not to <blank> information before the trial.
1,Divulge,"The diary warned, ""Do not <blank> these pages."""
1,Divulge,"During the interview, she chose not to <blank> the project's future plans."
1,Divulge,"Even when teased, he would not <blank> who broke the vase."
1,Docile,The once wild horse became <blank> after months of gentle training.
1,Docile,Our neighbor's big dog is <blank> and lets toddlers tug its ears.
1,Docile,The farmer preferred <blank> sheep that followed calmly through the gate.
1,Docile,"With a soft voice and steady hands, she kept the bird <blank>."
1,Docile,The <blank> cat curled up in the stroller and fell asleep.
1,Docile,The <blank> pony carried children gently around the ring.
1,Docile,The zookeeper fed the <blank> goat straight from his palm.
1,Docile,The class was surprisingly <blank> during the long assembly.
1,Docile,His <blank> nature made him the easiest teammate to coach.
1,Docile,The rescued rabbit was <blank> and allowed the vet to examine it.
1,Dormant,"During winter, the volcano looked <blank>, but the scientists still watched it."
1,Dormant,The seeds lay <blank> in the soil until the spring rains arrived.
1,Dormant,"The old factory sat <blank> for years, its machines silent."
1,Dormant,"After the last show, the theater went <blank> until the new season."
1,Dormant,The computer virus stayed <blank> until he opened a strange email.
1,Dormant,"With the lake frozen over, the marina was <blank> and empty."
1,Dormant,The bear remained <blank> in its den through the coldest nights.
1,Dormant,The town's train station was <blank> while repairs were underway.
1,Dormant,Her musical talent seemed <blank> until she joined the choir.
1,Dormant,"The ancient temple appeared <blank>, yet hidden chambers still waited inside."
1,Double,"If we take the highway, our speed will <blank> compared to the back roads."
1,Double,He decided to <blank> the recipe so there would be enough for everyone.
1,Double,The magician promised to <blank> the number of cards in his hand.
1,Double,"By the end of summer, her savings had <blank> from extra shifts."
1,Double,The echo seemed to <blank> every shout in the canyon.
1,Double,"With a second lantern, their light would <blank> and brighten the cave."
1,Double,She planned to <blank> her hours at work before vacation.
1,Double,The mechanic said the cost might <blank> if we didn't fix it today.
1,Double,He tried to <blank> his points by solving the bonus puzzle.
1,Double,"As the crowd grew, the noise seemed to <blank> in minutes."
1,Drought,"After months without rain, the region declared a <blank> and restricted water use."
1,Drought,The river shrank to a trickle during the long <blank>.
1,Drought,Farmers prayed for clouds when the <blank> ruined their crops.
1,Drought,The cracked earth showed how severe the <blank> had become.
1,Drought,"Wildfires spread easily in the <blank>, turning hillsides gray."
1,Drought,The town held a festival to celebrate the end of the <blank>.
1,Drought,"During the <blank>, the well ran dry and the village hauled water from afar."
1,Drought,The news reported that the <blank> could last through summer.
1,Drought,Cattle were moved to greener pastures as the <blank> worsened.
1,Drought,He remembered the <blank> year when rain barrels were always empty.
1,Dubious,She gave a <blank> look at the stranger's too-good-to-be-true offer.
1,Dubious,"His explanation sounded <blank>, full of pauses and changes."
1,Dubious,The crew was <blank> about sailing with the cracked compass.
1,Dubious,A <blank> rumor spread that school would be canceled all week.
1,Dubious,They were <blank> when the merchant claimed the gem was priceless.
1,Dubious,Her parents were <blank> about letting her ride with someone they had never met.
1,Dubious,The judge found his alibi <blank> after the timeline fell apart.
1,Dubious,We were <blank> that the old bridge could hold the truck.
1,Dubious,His sudden kindness felt <blank> after years of ignoring us.
1,Dubious,The investors grew <blank> when the numbers kept shifting.
1,Durable,The hikers chose <blank> boots that could handle rain and rocky trails.
1,Durable,"After years of use, the <blank> table still looked new."
1,Durable,He bought a <blank> backpack so it would survive many trips.
1,Durable,The mechanic recommended a <blank> engine for the long haul.
1,Durable,Her <blank> suitcase stayed intact despite rough baggage handlers.
1,Durable,They needed <blank> tents to withstand the mountain winds.
1,Durable,The <blank> paint kept the fence bright through winter storms.
1,Durable,"With a <blank> phone case, he worried less about drops."
1,Durable,The carpenter used <blank> wood for the porch steps.
1,Durable,The <blank> rope held firm during the rescue.
1,Duress,She signed the contract under <blank> after being threatened with eviction.
1,Duress,"The prisoner confessed under <blank>, later retracting his words."
1,Duress,He agreed to the deal only because he was under <blank> from the deadline.
1,Duress,The witness testified under <blank> when the gang loomed nearby.
1,Duress,Their decision was made under <blank> as the storm closed in.
1,Duress,She handed over the keys under <blank> as the robber shouted.
1,Duress,"Under <blank>, he chose the risky route to escape the flood."
1,Duress,The captain changed course under <blank> when the engine failed.
1,Duress,They took shelter under <blank> as lightning struck the ridge.
1,Duress,He apologized under <blank> to avoid losing his job.
1,Dwindle,"As the candles burned down, their light began to <blank>."
1,Dwindle,The crowd started to <blank> once the band finished the last song.
1,Dwindle,Her supplies would <blank> quickly if she fed every stray cat.
1,Dwindle,The river's flow began to <blank> as the dry weeks continued.
1,Dwindle,The trail of breadcrumbs would <blank> before the birds noticed.
1,Dwindle,Their savings started to <blank> after the car repairs.
1,Dwindle,The town's population began to <blank> when the mine closed.
1,Dwindle,His excitement seemed to <blank> as the long meeting dragged on.
1,Dwindle,The stack of pancakes would <blank> with each hungry bite.
1,Dwindle,"As winter ended, the snowbanks slowly <blank> along the sidewalks."
1,Earnest,"With the rain soaking his jacket, he spoke in an <blank> whisper and promised he would fix the mistake."
1,Earnest,"She wrote a long, <blank> letter by candlelight, apologizing for missing the play."
1,Earnest,"When the jury asked for the truth, his <blank> tone left no doubt about his regret."
1,Earnest,He held the old photo to his chest and made an <blank> vow to find his brother.
1,Earnest,"Her classmates teased, but her <blank> effort to rebuild the robot won their respect."
1,Earnest,The coach saw his <blank> focus during extra practice and put him in the starting lineup.
1,Earnest,"At the memorial, his <blank> speech silenced the noisy crowd."
1,Earnest,"Even as the bus pulled away, her <blank> promise to return echoed through the station."
1,Earnest,The mayor’s <blank> handshake and steady gaze convinced the town to trust the plan.
1,Earnest,"She gave an <blank> nod, not the polite kind, but the kind that meant she truly cared."
1,Eclipse,They set up blankets on the hill to watch the moon <blank> the sun at noon.
1,Eclipse,"As the shadow crawled across the field, the sudden chill told us an <blank> had begun."
1,Eclipse,"The birds went quiet during the <blank>, as if evening had arrived early."
1,Eclipse,Grandpa lifted his dark glasses and said the last time he saw an <blank> was in the army.
1,Eclipse,Streetlights flickered on when the <blank> dimmed the sky to a dusky gray.
1,Eclipse,She traced the newspaper diagram before the <blank> and planned our viewing spots.
1,Eclipse,The stadium roared as the broadcast showed the <blank> over the desert horizon.
1,Eclipse,"During the <blank>, the beach turned eerie and the tide seemed to pause."
1,Eclipse,"We waited all year for the <blank>, and the moment the sun vanished, we cheered."
1,Eclipse,The science club counted down to the <blank> and timed the shadow’s edge with a stopwatch.
1,Edible,"After the storm, they checked which mushrooms were <blank> before cooking the stew."
1,Edible,She sniffed the dusty loaf to see if it was still <blank> for her lunch.
1,Edible,The survival guide warned us to taste only the <blank> berries along the trail.
1,Edible,"Dad tossed the wilted lettuce, saying it wasn’t <blank> anymore."
1,Edible,The chef held up a wild flower and asked if anyone knew it was <blank>.
1,Edible,We wrapped the cake carefully so it stayed <blank> for the party tomorrow.
1,Edible,He packed the cooler with <blank> snacks because the hike would be long.
1,Edible,The market vendor labeled the blossoms <blank> and handed out recipes.
1,Edible,She tested the water purifier to make sure the stream was <blank>.
1,Edible,The farmer explained which weeds were <blank> and which should never be eaten.
1,Eerie,"An <blank> fog settled over the lake, and the canoe vanished in seconds."
1,Eerie,The abandoned school had an <blank> silence that made every footstep sound loud.
1,Eerie,"When the lights flickered, an <blank> green glow seeped from under the door."
1,Eerie,Her <blank> feeling grew stronger as the music box played by itself.
1,Eerie,"The forest was <blank> that night, with no insects and no wind."
1,Eerie,He paused at the <blank> whisper of the old elevator moving on its own.
1,Eerie,"The empty carnival felt <blank>, like it was waiting for someone to return."
1,Eerie,An <blank> cry echoed from the tunnel just as the train arrived.
1,Eerie,"We saw an <blank> outline in the window, though the house was supposed to be empty."
1,Eerie,"The hallway had an <blank> chill, and every portrait seemed to watch us."
1,Elude,The thief managed to <blank> the guards by slipping through the crowd.
1,Elude,"She chased the bus, but it always seemed to <blank> her at the last second."
1,Elude,"The answer continued to <blank> him, even after hours of studying."
1,Elude,The fox would <blank> our traps and vanish into the reeds.
1,Elude,"He tried to remember the song, but the melody would <blank> him."
1,Elude,The hikers followed footprints that <blank> them at the river’s edge.
1,Elude,Their sneaky cat could <blank> every neighbor who tried to catch him.
1,Elude,The mystery’s key detail kept <blank> the detective for weeks.
1,Elude,She attempted to <blank> the reporters by leaving through the back door.
1,Elude,The comet’s path would <blank> astronomers until the final calculations came in.
1,Endorse,The mayor chose to <blank> the new bridge plan after the town hall meeting.
1,Endorse,Her favorite athlete agreed to <blank> the charity race on the news.
1,Endorse,The judge would not <blank> the contract until the last clause was fixed.
1,Endorse,The coach asked the captain to <blank> the rookie for the award.
1,Endorse,Our teacher refused to <blank> the rumor and told us to check the facts.
1,Endorse,The committee decided to <blank> the proposal because it saved money.
1,Endorse,She hesitated to <blank> the product until she tried it herself.
1,Endorse,The newspaper was quick to <blank> the candidate after his debate.
1,Endorse,The guild voted to <blank> the new rules at the annual meeting.
1,Endorse,His mentor chose to <blank> him for the scholarship with a strong letter.
1,Epic,The team’s <blank> comeback had the stadium chanting their names for hours.
1,Epic,Her road trip turned <blank> when a blizzard forced her to ski the last mile.
1,Epic,The storyteller promised an <blank> adventure across deserts and seas.
1,Epic,Their backyard project became <blank> once the treehouse grew taller than the roof.
1,Epic,The movie’s <blank> battle scene left us cheering in the aisle.
1,Epic,"He described an <blank> journey with storms, pirates, and a hidden city."
1,Epic,The family cookout turned <blank> when the power went out and we grilled by lantern.
1,Epic,Their hike felt <blank> after they crossed three ridges before sunset.
1,Epic,The band’s <blank> finale shook the arena and blew the speakers.
1,Epic,What started as a small prank became an <blank> legend at school.
1,Epoch,The museum guide said this fossil marked an <blank> when giant reptiles ruled the land.
1,Epoch,"In history class, we learned about an <blank> that began with the first cities."
1,Epoch,The scientist explained that the ice sheets melted at the close of an <blank>.
1,Epoch,Her novel begins in an <blank> when sailors still mapped the world by stars.
1,Epoch,Archaeologists dated the pottery to an <blank> long before written records.
1,Epoch,The planet entered a new <blank> after the volcanic winter ended.
1,Epoch,Grandpa said the radio was invented in an <blank> of bold experiments.
1,Epoch,The exhibit compares our digital age to an earlier <blank> of railroads and steam.
1,Epoch,The canyon layers tell the story of an <blank> shaped by ancient rivers.
1,Epoch,"In the fantasy tale, a dark <blank> fell when the crystal shattered."
1,Era,Grandma keeps photos from the jazz <blank> tucked in her attic trunk.
1,Era,The town’s brick mill was built in the factory <blank> and still stands today.
1,Era,He collected coins from the space <blank> when rockets first reached the moon.
1,Era,The documentary opened with black-and-white clips from a quiet <blank> of early films.
1,Era,"She loves dresses from the Victorian <blank>, with lace and long sleeves."
1,Era,Dad described the video-game <blank> when arcades were crowded after school.
1,Era,Our history book called the treaty the start of a new <blank> of peace.
1,Era,The artist said her work was inspired by the disco <blank> and its bold colors.
1,Era,"The stadium was renovated, ending an <blank> of wooden bleachers."
1,Era,He wrote a report about the <blank> of explorers who crossed the ocean.
1,Erect,The builders began to <blank> a new stage before the festival opened.
1,Erect,He tried to <blank> a tent in the wind while his sister held the poles.
1,Erect,The crew will <blank> the statue in the square by Friday.
1,Erect,They watched workers <blank> a fence around the fragile garden.
1,Erect,We helped Dad <blank> the treehouse with beams and rope.
1,Erect,The soldiers were ordered to <blank> a signal tower on the hill.
1,Erect,The carpenters managed to <blank> the wall before the rain started.
1,Erect,She saw them <blank> scaffolding around the old library.
1,Erect,Our club hopes to <blank> a small shelter for lost pets.
1,Erect,The volunteers gathered lumber to <blank> a sturdy bridge over the creek.
1,Errand,"On her <blank> to the pharmacy, she picked up soup for her sick neighbor."
1,Errand,He ran a quick <blank> to the post office before the storm hit.
1,Errand,The <blank> to return the library book turned into a stop for hot cocoa.
1,Errand,"Mom sent me on an <blank> for flour, but I came back with cookies too."
1,Errand,She squeezed in an <blank> to buy paint before the store closed.
1,Errand,"His Saturday <blank> list was long, so he set a timer for each stop."
1,Errand,The dog followed as I completed an <blank> to the corner shop.
1,Errand,"During the <blank>, she found the lost glove under the bus stop bench."
1,Errand,Their <blank> across town ended with a flat tire and a funny story.
1,Errand,He finished his <blank> and hurried home to catch the game.
1,Espouse,The senator chose to <blank> clean-energy ideas during the debate.
1,Espouse,She began to <blank> the plan once she saw how it helped her students.
1,Espouse,Their group would not <blank> any rule that excluded newcomers.
1,Espouse,He surprised everyone by <blank> the new policy in his speech.
1,Espouse,The coach refused to <blank> shortcuts and demanded honest play.
1,Espouse,"At the meeting, she stood up to <blank> the neighborhood’s safety proposal."
1,Espouse,They decided to <blank> a simpler budget after reviewing the numbers.
1,Espouse,"The columnist often <blank> bold reforms, even when they are unpopular."
1,Espouse,The club voted to <blank> a code of kindness for all members.
1,Espouse,"After the workshop, he began to <blank> a calmer way of solving conflicts."
1,Esteem,The young doctor earned great <blank> after staying late to care for patients.
1,Esteem,Her <blank> for the librarian grew when he found her lost manuscript.
1,Esteem,The award was a sign of the <blank> the community felt for the firefighters.
1,Esteem,"He held his mentor in high <blank>, and always listened to her advice."
1,Esteem,Their <blank> for the old coach showed in the way they cheered him.
1,Esteem,She gained <blank> among her peers by finishing the toughest hike.
1,Esteem,The orchestra played in honor of the conductor they <blank> so deeply.
1,Esteem,The badge of service carried <blank> in the town’s annual parade.
1,Esteem,He spoke with such respect that his <blank> for the elders was clear.
1,Esteem,The student earned <blank> by sharing her notes with everyone.
1,Exalt,The crowd began to <blank> the hero who rescued the children from the river.
1,Exalt,Ancient songs would <blank> the king’s victories each spring.
1,Exalt,"She didn’t want to <blank> herself, but the medal speech did anyway."
1,Exalt,The poem seems to <blank> quiet courage over loud triumphs.
1,Exalt,The festival was meant to <blank> the harvest and the farmers who grew it.
1,Exalt,They gathered at dawn to <blank> the team after the championship win.
1,Exalt,The mural was painted to <blank> the city’s founders and their sacrifices.
1,Exalt,"His biography tends to <blank> every choice he made, even the risky ones."
1,Exalt,The choir’s anthem would <blank> the spirit of the mountain village.
1,Exalt,"During the ceremony, the principal chose to <blank> the volunteer’s kindness."
1,Exclaim,She couldn’t help but <blank> when the fireworks burst above the river.
1,Exclaim,He was ready to <blank> as the surprise cake rolled in.
1,Exclaim,The hikers would <blank> whenever they caught a glimpse of the waterfall.
1,Exclaim,The kids began to <blank> as the parade floats turned the corner.
1,Exclaim,I heard Dad <blank> when he opened the box and saw the old watch.
1,Exclaim,She had to <blank> after finding her lost ring in the couch.
1,Exclaim,"The actor made the audience <blank> with a sudden, joyful shout."
1,Exclaim,He started to <blank> when the dog finally came running home.
1,Exclaim,We all began to <blank> when the scoreboard flipped to our team’s name.
1,Exclaim,She had to <blank> at the sight of the surprise snow on the first day of spring.
1,Exhort,"On the final lap, the coach ran beside her shouting for her to <blank> her tired legs and finish."
1,Exhort,The village elder stepped onto the porch to <blank> everyone to help rebuild the bridge after the storm.
1,Exhort,"Before the vote, he stood up to <blank> his friends to speak honestly despite the pressure."
1,Exhort,"Hearing the sirens, the guard tried to <blank> the crowd to stay calm and move inside."
1,Exhort,"With the scouts shivering, she lit a fire to <blank> them to keep hiking to the shelter."
1,Exhort,The captain clapped loudly to <blank> the team to push through the last minutes.
1,Exhort,"As the runners slowed, the announcer began to <blank> them with a booming voice."
1,Exhort,She wrote a letter to <blank> her brother to apologize and make peace.
1,Exhort,The teacher paused the class to <blank> the students to try the hard problem once more.
1,Exhort,The mayor used the loudspeaker to <blank> residents to evacuate before the river rose.
1,Expel,"After the prank went too far, the principal chose to <blank> the student from the school."
1,Expel,The bouncer had to <blank> a rowdy guest who refused to quiet down.
1,Expel,The referee warned that another foul would <blank> the player from the match.
1,Expel,"When the smoke alarm blared, the staff hurried to <blank> everyone from the building."
1,Expel,The coach threatened to <blank> anyone who skipped practice again.
1,Expel,The council voted to <blank> the club member who kept breaking the rules.
1,Expel,The ship hit rough seas and the crew worked to <blank> the water sloshing in the hold.
1,Expel,The judge ordered them to <blank> the trespasser from the courtroom.
1,Expel,"After a heated argument, the host had to <blank> the guest from the party."
1,Expel,The castle guards moved in to <blank> the intruder from the gate.
1,Expunge,She tried to <blank> the embarrassing post from the class forum before anyone saw it.
1,Expunge,The clerk promised to <blank> the typo from the final report before it went out.
1,Expunge,He begged the coach to <blank> the late penalty from his record.
1,Expunge,"After the confession, the board voted to <blank> the accusation from the official minutes."
1,Expunge,She opened the notebook and carefully <blank> the wrong answer with a thick eraser.
1,Expunge,The judge agreed to <blank> the minor offense after the service hours were completed.
1,Expunge,"When the rumor spread, he worked to <blank> it from the town newsletter."
1,Expunge,The editor moved fast to <blank> the mistaken name from the article.
1,Expunge,He wished he could <blank> the hurtful words from his memory.
1,Expunge,The company had to <blank> a faulty line of data from the archive.
1,Extol,Fans continued to <blank> her bravery after she guided the hikers to safety.
1,Extol,The guide began to <blank> the little cafe that served the best soup in town.
1,Extol,"At the banquet, they rose to <blank> the teacher who changed their lives."
1,Extol,"The brochure tried to <blank> the hotel, but the photos told the real story."
1,Extol,Her brother would always <blank> her patience during the long road trips.
1,Extol,The poet used every line to <blank> the beauty of the quiet lake at dawn.
1,Extol,"In the interview, he took a moment to <blank> his team for the win."
1,Extol,The mayor stood on stage to <blank> the firefighters after the blaze.
1,Extol,She liked to <blank> the baker who donated bread during the winter.
1,Extol,The captain began to <blank> the crew for their steady work through the storm.
1,Extract,The paramedic used tweezers to <blank> the tiny shard of glass from his hand.
1,Extract,"After the cave-in, rescuers worked for hours to <blank> the trapped miner."
1,Extract,She learned to <blank> the main idea from a long and confusing story.
1,Extract,The chef had to <blank> the bay leaf before serving the stew.
1,Extract,He carefully <blank> the old nail from the board without splitting the wood.
1,Extract,The detective tried to <blank> a confession during the long interview.
1,Extract,The dentist worked gently to <blank> the cracked tooth.
1,Extract,They used a pump to <blank> water from the flooded basement.
1,Extract,The archaeologist hoped to <blank> a coin from the mud without damaging it.
1,Extract,"She tried to <blank> the password from his hints, one clue at a time."
1,Facile,"His <blank> answer sounded smooth, but it ignored the messy facts of the case."
1,Facile,"The speech was <blank>, full of bright slogans but no real plan."
1,Facile,She gave a <blank> excuse that fooled no one in the room.
1,Facile,"The critic called the film <blank>, saying it wrapped every conflict too neatly."
1,Facile,He offered a <blank> solution that fell apart once the rain started.
1,Facile,Her <blank> reply sounded clever but avoided the real problem.
1,Facile,"The report felt <blank>, skipping the hard questions the town was asking."
1,Facile,Their <blank> promises sounded nice on posters but meant nothing at the meeting.
1,Facile,He was annoyed by the <blank> praise that skipped over the real effort.
1,Facile,The coach warned that a <blank> plan would not survive a tough opponent.
1,Falter,"Halfway through the song, her voice began to <blank> as nerves took over."
1,Falter,He reached for the ledge and felt his courage <blank> in the wind.
1,Falter,"The old engine started to <blank> on the steep hill, so we pushed."
1,Falter,"When the questions turned sharp, his confidence started to <blank>."
1,Falter,"She did not <blank> when the crowd booed, and kept walking forward."
1,Falter,"As the rain poured harder, the parade line began to <blank> and slow."
1,Falter,The runner saw the finish line and refused to <blank> despite the cramp.
1,Falter,His steps began to <blank> after he skipped breakfast.
1,Falter,The team's hopes would not <blank> even after the early mistake.
1,Falter,"At the last moment, she felt her resolve <blank> and looked back."
1,Famine,"After two failed harvests, a <blank> swept the valley and the granaries emptied."
1,Famine,The diary spoke of a winter <blank> when families boiled roots to survive.
1,Famine,Aid trucks rolled in when the <blank> left the village stores bare.
1,Famine,"The drought dragged on, and a <blank> spread across the plains."
1,Famine,They told stories of a <blank> so severe that birds disappeared from the fields.
1,Famine,The new leader vowed to end the <blank> that haunted the countryside.
1,Famine,"With the river dry, a <blank> crept in and the market stalls went quiet."
1,Famine,"The museum exhibit showed bowls from a <blank> era, cracked and thin."
1,Famine,"As the crops withered, the town prepared for a long <blank>."
1,Famine,Relief workers arrived to fight the <blank> that followed the war.
1,Fathom,She could not <blank> how the tiny boat survived the storm.
1,Fathom,He tried to <blank> why his friend suddenly moved away without a word.
1,Fathom,It was hard to <blank> the scale of the canyon until we stood at the edge.
1,Fathom,"The detective paused, unable to <blank> the strange twist in the alibi."
1,Fathom,I still cannot <blank> how the puzzle fits together so neatly.
1,Fathom,"She stared at the map, trying to <blank> the route in the dark."
1,Fathom,The child could not <blank> why the dog looked so sad after the move.
1,Fathom,He struggled to <blank> the rules of the complicated game.
1,Fathom,It took me a while to <blank> what the poet was hinting at.
1,Fathom,Even the experts could not <blank> how the statue was built.
1,Fatuous,His <blank> grin during the serious meeting made everyone roll their eyes.
1,Fatuous,She offered a <blank> remark that proved she had not listened at all.
1,Fatuous,"The clownish, <blank> speech turned the debate into a joke."
1,Fatuous,"He struck a <blank> pose in the mirror, sure the crowd was impressed."
1,Fatuous,Her <blank> giggle at the memorial drew a sharp stare from the front row.
1,Fatuous,The critic called the hero's <blank> swagger the worst part of the film.
1,Fatuous,He kept making <blank> jokes while the teacher handed back tests.
1,Fatuous,The ad featured a <blank> smile that felt fake and empty.
1,Fatuous,Her <blank> plan to win by cheating collapsed within minutes.
1,Fatuous,The <blank> selfie he took during the rescue upset the whole town.
1,Feral,"A <blank> dog slinked from the woods, ribs showing as it sniffed the campsite."
1,Feral,The ranger tracked a <blank> pig that had been tearing up the fields.
1,Feral,"She spotted a <blank> cat on the roof, eyes wild and skittish."
1,Feral,The abandoned farm was overrun by <blank> chickens that would not come near.
1,Feral,We heard the <blank> howl of coyotes beyond the fence at night.
1,Feral,The rescue team set traps for a <blank> horse roaming the highway.
1,Feral,A <blank> look flashed in his eyes as he lunged for the ball.
1,Feral,The island was home to <blank> goats that survived without anyone's care.
1,Feral,The villagers warned us about a <blank> pack prowling the hills.
1,Feral,The child stared at the <blank> creature before it vanished into the brush.
1,Fervour,She sang the anthem with such <blank> that the stadium joined in.
1,Fervour,The young scientist worked with <blank> that kept the lab lights on all night.
1,Fervour,"His <blank> for the team never faded, even after the loss."
1,Fervour,The crowd listened in <blank> as the storyteller reached the final scene.
1,Fervour,"They marched with <blank>, carrying candles through the rain."
1,Fervour,Her <blank> for the project inspired the rest of the group.
1,Fervour,"The preacher spoke with <blank>, and the quiet hall trembled."
1,Fervour,His <blank> in training showed in every early morning run.
1,Fervour,The volunteers attacked the cleanup with <blank> and cheerful shouts.
1,Fervour,"She defended the plan with <blank>, unwilling to back down."
1,Fiasco,The school play turned into a <blank> when the curtain jammed and the lights died.
1,Fiasco,What was meant to be a simple picnic became a <blank> after the storm hit.
1,Fiasco,The launch event was a <blank> once the projector failed and the crowd booed.
1,Fiasco,Their surprise party was a <blank> when the guest of honor walked in early.
1,Fiasco,The camping trip became a <blank> after they forgot the tent poles.
1,Fiasco,The grand opening was a <blank> when the power cut out and the doors locked.
1,Fiasco,The dinner was a <blank> because the oven broke and the food burned.
1,Fiasco,Her first solo flight was a <blank> after the engine sputtered and they turned back.
1,Fiasco,The parade rehearsal became a <blank> when the floats got stuck in traffic.
1,Fiasco,The charity auction ended in <blank> when the bids were all for the wrong items.
1,Fickle,The <blank> weather switched from sun to hail before we reached the camp.
1,Fickle,Her <blank> mood had everyone guessing which joke would land.
1,Fickle,"The crowd was <blank>, cheering one moment and booing the next."
1,Fickle,His <blank> loyalty vanished as soon as another team offered more.
1,Fickle,The <blank> breeze kept turning the sail and slowing the boat.
1,Fickle,She loved the game one day and was <blank> about it the next.
1,Fickle,"The puppy was <blank>, racing toward each new sound in the yard."
1,Fickle,The <blank> plans changed three times before lunch.
1,Fickle,He blamed his <blank> attention for forgetting the meeting again.
1,Fickle,The <blank> tide rose and fell within hours after the storm.
1,Fierce,"A <blank> storm slammed the coast, bending trees and tossing signs."
1,Fierce,She wore a <blank> glare that made the bullies step back.
1,Fierce,The hikers faced a <blank> wind that nearly pushed them off the ridge.
1,Fierce,A <blank> rivalry had grown between the two schools for years.
1,Fierce,The firefighter fought a <blank> blaze that leapt across the street.
1,Fierce,His <blank> determination carried him through the last mile.
1,Fierce,The puppy showed a <blank> protectiveness over its new toy.
1,Fierce,We heard <blank> thunder rolling over the hills all night.
1,Fierce,The team met a <blank> opponent who never slowed down.
1,Fierce,Her <blank> loyalty kept her beside her friend through every setback.
1,Filly,"At sunrise, the <blank> wobbled after her mother through the wet grass, still unsure of her legs."
1,Filly,"The girl brushed the <blank> before the parade, braiding a ribbon into the young mare's mane."
1,Filly,"When thunder boomed, the <blank> dashed to the stable, and the rancher soothed her with a soft song."
1,Filly,"The <blank> nipped at the hay net, while the older horses watched the newcomer."
1,Filly,"During the lesson, the <blank> kept circling the instructor, eager but too small for a saddle."
1,Filly,"The visitors laughed as the <blank> splashed in the creek, leaving muddy hoofprints."
1,Filly,"After the long trip, the <blank> slept close to her mother, safe in the stall."
1,Filly,The farmer promised not to sell the <blank> until she was fully grown.
1,Filly,"The <blank> trotted beside the wagon, her thin tail flicking at flies."
1,Filly,"At the fair, the judge praised the calm <blank> for standing still during grooming."
1,Finesse,She used <blank> to slip the key from the guard's belt without a sound.
1,Finesse,"With a touch of <blank>, he guided the canoe through the rocks that had stopped everyone else."
1,Finesse,The magician's <blank> turned a tangled rope into a neat knot before anyone blinked.
1,Finesse,"Rather than force the lid, Mia used <blank> to twist it open."
1,Finesse,"The chef carved the roast with <blank>, making thin slices for the guests."
1,Finesse,His <blank> showed in the way he calmed the nervous dog and clipped its leash.
1,Finesse,The dancer needed <blank> to balance on the spinning platform while the crowd cheered.
1,Finesse,"Grandpa won the game by <blank>, nudging the final piece into place."
1,Finesse,"The violinist played with <blank>, letting the soft notes fill the hall."
1,Finesse,The debate ended when she used <blank> to answer the tricky question politely.
1,Flawed,The detective spotted the <blank> alibi when the clock in the cafe was still running.
1,Flawed,Her <blank> plan collapsed as soon as the bridge washed out.
1,Flawed,"The <blank> vase leaked water, so we moved the flowers to a jar."
1,Flawed,A <blank> map led the hikers in circles until the guide corrected it.
1,Flawed,His <blank> excuse fell apart when the teacher checked the security video.
1,Flawed,The <blank> engine coughed and died halfway up the hill.
1,Flawed,"The <blank> report missed the storm warning, so the sailors stayed alert anyway."
1,Flawed,We rejected the <blank> puzzle because two pieces had the same pattern.
1,Flawed,The <blank> story left holes the jury could not ignore.
1,Flawed,"Their <blank> model tilted, so the engineer rebuilt it with stronger supports."
1,Flimsy,The <blank> cardboard shield bent the first time the dragon costume bumped it.
1,Flimsy,"A <blank> tent pole snapped in the wind, and the campers scrambled for tape."
1,Flimsy,She chose a sturdier box after the <blank> one collapsed under the books.
1,Flimsy,The <blank> bridge swayed so much that the group crossed one at a time.
1,Flimsy,"His <blank> excuse sounded thin, and his sister asked for the real story."
1,Flimsy,We ditched the <blank> ladder before anyone climbed it.
1,Flimsy,The <blank> umbrella flipped inside out during the storm.
1,Flimsy,A <blank> paper boat dissolved before it reached the pond's far side.
1,Flimsy,The <blank> fence leaned after the first shove.
1,Flimsy,The <blank> curtain tore when the cat tried to climb it.
1,Flora,"The trail guide pointed out the <blank> of the valley, from moss to wild orchids."
1,Flora,"After the fire, the <blank> slowly returned with green shoots across the ash."
1,Flora,Her notebook was filled with sketches of the island's <blank> and the birds that lived among it.
