level,word,sentence
4,materialism,She rejected the _____ of her peers in the story.
4,materialism,The _____ made people forget what mattered during the task.
4,materialism,His _____ blinded him to true happiness in the practice session.
4,materialism,The _____ of the culture was concerning in the long term.
4,materialism,She wrote about the dangers of _____ during the lesson.
4,materialism,The _____ affected everyone around him at school.
4,materialism,His _____ was a source of conflict during the activity.
4,mediocrity,He refused to accept _____ and always strived for excellence.
4,mediocrity,The _____ of the work was disappointing in the long term.
4,mediocrity,Her _____ was due to lack of effort during the discussion.
4,mediocrity,The _____ became obvious when compared to others in the exercise.
4,mediocrity,His _____ frustrated his teachers that morning in the story.
4,mediocrity,The _____ was not acceptable for the project during the task.
4,mediocrity,She worked hard to avoid _____ in the practice session.
4,mediocrity,The _____ showed a lack of commitment in class.
4,mediocrity,"His _____ was a choice, not a limitation during the lesson."
4,mediocrity,The _____ needed to be addressed immediately at school.
4,meditative,"She sat in a _____ pose, thinking deeply about the problem."
4,meditative,The _____ music helped her relax during the activity.
4,meditative,His _____ nature made him thoughtful in the library.
4,meditative,The _____ atmosphere of the garden was peaceful during the discussion.
4,meditative,She found the _____ exercise very calming in the exercise.
4,meditative,The _____ practice helped her focus in the story.
4,meditative,His _____ approach to life brought inner peace during the task.
4,meditative,The _____ state allowed creative thinking in the practice session.
4,meditative,She enjoyed the _____ quality of the early morning.
4,meditative,The _____ moment gave her clarity in class.
4,melancholic,The _____ music made everyone feel sombre during the lesson.
4,melancholic,Her brother offered a _____ explanation at school at school.
4,melancholic,The reporter offered a _____ explanation after lunch during the activity.
4,melancholic,The class gave a _____ reply after the storm.
4,melancholic,The librarian used a _____ approach in the debate.
4,melancholic,They demonstrated _____ throughout the challenge in the library.
4,melancholic,Her _____ was obvious to all who watched during the discussion.
4,melancholic,The coach used a _____ approach in class in the exercise.
4,melancholic,The headteacher offered a _____ explanation in the village.
4,melancholic,The doctor gave a _____ reply in the hallway.
4,melancholy,A _____ mood settled over her after the news.
4,melancholy,A deep _____ settled over the village after the storm.
4,melancholy,The music filled her with _____ in the story.
4,melancholy,He spoke of his _____ in a quiet voice.
4,melancholy,The grey sky added to the _____ of the day.
4,melancholy,She felt a touch of _____ when the holidays ended.
4,melancholy,The poem captured the _____ of losing a friend.
4,melancholy,There was a hint of _____ in his smile.
4,melancholy,The long silence brought a sense of _____ during the task.
4,melancholy,His _____ lifted once the good news arrived in the practice session.
4,mercenary,His _____ attitude meant he only cared about profit.
4,mercenary,"The _____ soldier fought for money, not loyalty in class."
4,mercenary,Her _____ motives were clear to everyone during the lesson.
4,mercenary,The _____ approach prioritised money over principles at school.
4,mercenary,His _____ behaviour showed a lack of values during the activity.
4,mercenary,The _____ company only cared about making money in the library.
4,mercenary,She recognised his _____ intentions immediately during the discussion.
4,mercenary,The _____ nature of the deal was obvious in the exercise.
4,mercenary,His _____ outlook on life was disappointing in the story.
4,mercenary,The _____ pursuit of wealth corrupted him during the task.
4,methodical,"She approached the problem in a _____ way, step by step."
4,methodical,The _____ worker completed tasks efficiently in the practice session.
4,methodical,His _____ nature made him reliable in class.
4,methodical,The _____ approach ensured nothing was missed during the lesson.
4,methodical,She had a _____ system for organising her notes.
4,methodical,The _____ process took time but produced good results.
4,methodical,His _____ planning prevented mistakes during the lesson at school.
4,methodical,The _____ investigation uncovered all the facts during the activity.
4,methodical,She followed a _____ routine every morning in the library.
4,methodical,The _____ method was slow but thorough during the discussion.
4,meticulous,Her _____ work impressed everyone in class in the exercise.
4,meticulous,The _____ attention to detail was remarkable in the story.
4,meticulous,His _____ planning ensured success at school during the task.
4,meticulous,The _____ craftsman took pride in his work in the practice session.
4,meticulous,She was _____ about checking every detail in class.
4,meticulous,The _____ preparation paid off in the end during the lesson.
4,meticulous,His _____ nature made him perfect for the job.
4,meticulous,The _____ examination revealed the truth at school.
4,meticulous,She showed _____ care in her research during the activity.
4,meticulous,The _____ approach left no room for error in the library.
4,misanthrope,The _____ preferred the company of animals to people.
4,misanthrope,His reputation as a _____ was well-known during the discussion.
4,misanthrope,The _____ avoided social gatherings completely in the exercise.
4,misanthrope,She wondered if he was truly a _____ or just shy.
4,misanthrope,His _____ made him difficult to be around in the story.
4,misanthrope,The _____ found solace in solitude during the task.
4,misanthrope,His _____ was a defence mechanism in the practice session.
4,miscellaneous,The drawer contained _____ items during the match in class.
4,miscellaneous,She felt _____ when she realised her mistake during the lesson.
4,miscellaneous,The _____ situation made everyone uncomfortable at school.
4,miscellaneous,His _____ attitude surprised all his friends during the activity.
4,miscellaneous,The _____ weather made it perfect for a picnic.
4,miscellaneous,Her _____ response showed her true feelings in the library.
4,miscellaneous,The _____ performance impressed the audience during the discussion.
4,miscellaneous,His _____ behaviour worried his parents in the exercise.
4,miscellaneous,The _____ smell filled the entire room in the story.
4,miscellaneous,She looked _____ after hearing the news during the task.
4,mischievous,The _____ puppy chewed up the slippers in the practice session.
4,mischievous,Her _____ grin showed she was up to something.
4,mischievous,The _____ child played harmless pranks in class.
4,mischievous,His _____ behaviour was annoying but not harmful during the lesson.
4,mischievous,The _____ look in her eyes warned of trouble.
4,mischievous,She had a _____ sense of humour at school.
4,mischievous,The _____ student disrupted the class playfully during the activity.
4,mischievous,His _____ nature made him fun to be around.
4,mischievous,The _____ cat knocked things off the shelf in the library.
4,mischievous,She couldn't help her _____ curiosity during the discussion.
4,misogynist,His _____ views made him unpopular with his female colleagues.
4,misogynist,The _____ refused to work with women in the exercise.
4,misogynist,She recognised the _____ immediately on the trip in the story.
4,misogynist,His _____ was evident in everything he said during the task.
4,misogynist,The _____ was removed from his position in the practice session.
4,misogynist,His _____ made the workplace uncomfortable in class.
4,misspent,He regretted his _____ youth and wished he had studied harder.
4,misspent,She felt _____ when she realised her mistake during the lesson.
4,misspent,The _____ situation made everyone uncomfortable at school.
4,misspent,His _____ attitude surprised all his friends during the activity.
4,misspent,The _____ weather made it perfect for a picnic.
4,misspent,Her _____ response showed her true feelings in the library.
4,misspent,The _____ performance impressed the audience during the discussion.
4,misspent,His _____ behaviour worried his parents in the exercise.
4,misspent,The _____ smell filled the entire room in the story.
4,misspent,She looked _____ after hearing the news during the task.
4,mitigating,The _____ circumstances led to a reduced sentence in the practice session.
4,mitigating,The gardener described the _____ during practice in class.
4,mitigating,The headteacher noticed the _____ in the village during the lesson.
4,mitigating,The reporter asked about the _____ after lunch at school.
4,mitigating,The doctor asked about the _____ in the hallway.
4,mitigating,They demonstrated _____ throughout the challenge during the activity.
4,mitigating,Her _____ was obvious to all who watched in the library.
4,mitigating,The doctor noticed the _____ in the hallway during the discussion.
4,mitigating,The judge discussed the _____ during the match in the exercise.
4,mitigating,The _____ played an important role in the story during the lesson.
4,monochrome,"The old photograph was in _____, showing only shades of grey."
4,monochrome,She preferred _____ images to colourful ones in the story.
4,monochrome,The _____ painting had a dramatic effect during the task.
4,monochrome,His _____ design was elegant and simple in the practice session.
4,monochrome,The _____ television showed programmes in black and white.
4,monochrome,She created a _____ artwork using only charcoal in class.
4,monochrome,The _____ scheme gave the room a modern look.
4,monochrome,His _____ photography captured mood beautifully during the lesson.
4,monochrome,The _____ print was striking despite lacking colour at school.
4,monochrome,She loved the _____ aesthetic of the old films.
4,monotonous,The _____ work made the day drag slowly during the activity.
4,monotonous,Her _____ voice put everyone to sleep in the library.
4,monotonous,The _____ routine became boring after a while during the discussion.
4,monotonous,His _____ speech lacked any excitement in the exercise.
4,monotonous,The _____ landscape stretched for miles in the story.
4,monotonous,She found the _____ task very tedious during the task.
4,monotonous,The _____ sound of the machine was annoying in the practice session.
4,monotonous,His _____ lifestyle needed more variety in class.
4,monotonous,The _____ repetition made her lose interest during the lesson.
4,monotonous,She tried to break the _____ pattern at school.
4,munificence,The _____ of the donor helped build the new library.
4,munificence,The school's new library was funded by his quiet _____.
4,munificence,Her _____ was shown in the large donation during the activity.
4,munificence,The hospital benefited from his _____ in the library.
4,munificence,The charity praised her _____ during the appeal during the discussion.
4,munificence,Their _____ helped rebuild the playground in the exercise.
4,munificence,The town remembered his _____ for years in the story.
4,munificence,The scholarship was funded by her _____ during the task.
4,munificence,We were grateful for the _____ of our hosts.
4,munificence,Her _____ was evident in the large donation she made to the hospital.
4,narrative,The _____ follows a young hero's journey in the practice session.
4,narrative,The novel's _____ kept readers engaged in class.
4,narrative,She wrote a _____ about her journey during the lesson.
4,narrative,The film uses a non-linear _____ at school.
4,narrative,His _____ jumped between past and present during the activity.
4,narrative,The historian built a clear _____ from the evidence.
4,narrative,The teacher asked for a _____ of the events.
4,narrative,The witness's _____ contradicted the report in the library.
4,narrative,The diary provides a personal _____ of the war.
4,narrative,A strong _____ helped tie the chapters together during the discussion.
4,nauseating,The _____ smell from the rubbish bin made her feel ill.
4,nauseating,She felt _____ when she realised her mistake in the exercise.
4,nauseating,The _____ situation made everyone uncomfortable in the story.
4,nauseating,His _____ attitude surprised all his friends during the task.
4,nauseating,The _____ weather made it perfect for a picnic.
4,nauseating,Her _____ response showed her true feelings in the practice session.
4,nauseating,The _____ performance impressed the audience in class.
4,nauseating,His _____ behaviour worried his parents during the lesson.
4,nauseating,The _____ smell filled the entire room at school.
4,nauseating,She looked _____ after hearing the news during the activity.
4,nobility,She showed great _____ in forgiving those who had wronged her.
4,nobility,The _____ of his character was evident in the long term.
4,nobility,The _____ of the act impressed everyone in the long term.
4,nobility,His _____ set an example for others in the exercise.
4,nobility,The _____ shown was truly admirable in the story.
4,nobility,She displayed _____ in difficult circumstances during the task.
4,nobility,The _____ of her spirit was inspiring in the long term.
4,nobility,His _____ earned him respect that morning in class.
4,nobility,The _____ was a mark of true character during the lesson.
4,nobility,She possessed a natural _____ during the lesson at school.
4,nonchalant,He seemed _____ about the difficult exam during the activity.
4,nonchalant,Her _____ attitude surprised everyone in class in the library.
4,nonchalant,The _____ response showed no concern during the discussion.
4,nonchalant,His _____ manner hid his true feelings in the exercise.
4,nonchalant,The _____ shrug indicated he didn't care in the story.
4,nonchalant,She appeared _____ despite the pressure during the task.
4,nonchalant,The _____ comment seemed dismissive at school in the practice session.
4,nonchalant,His _____ behaviour was unexpected during the match in class.
4,nonchalant,The _____ approach seemed careless on the trip during the lesson.
4,nonchalant,She tried to act _____ but was actually nervous.
4,nonentity,He felt like a _____ in the large company.
4,nonentity,The _____ was ignored by everyone at school.
4,nonentity,Her role as a _____ frustrated her during the activity.
4,nonentity,The _____ had no influence whatsoever in the library.
4,nonentity,He refused to remain a _____ during the discussion.
4,nonentity,She worked hard to avoid being a _____ in the exercise.
4,nonentity,The _____ was completely overlooked that morning in the story.
4,nonentity,His status as a _____ was temporary during the task.
4,nonentity,She wouldn't accept being treated as a _____ in the practice session.
4,nonplussed,She was _____ by his unexpected question in class.
4,nonplussed,The captain asked about the _____ in the playground.
4,nonplussed,The coach pointed out the _____ in class during the lesson.
4,nonplussed,A visitor described the _____ at the market at school.
4,nonplussed,The teacher recorded the _____ during assembly during the activity.
4,nonplussed,They demonstrated _____ throughout the challenge in the library.
4,nonplussed,Her _____ was obvious to all who watched during the discussion.
4,nonplussed,The team described the _____ before the exam in the exercise.
4,nonplussed,A neighbour asked about the _____ in the library.
4,nonplussed,The gardener discussed the _____ during practice in the story.
4,noteworthy,His achievement was particularly _____ given his age during the task.
4,noteworthy,The _____ performance earned her a standing ovation in the practice session.
4,noteworthy,The _____ discovery changed scientific understanding in class.
4,noteworthy,Her _____ contribution was recognised by all during the lesson.
4,noteworthy,The _____ accomplishment impressed everyone during the lesson at school.
4,noteworthy,She made a _____ improvement in her grades during the activity.
4,noteworthy,The _____ event was reported in the news in the library.
4,noteworthy,His _____ talent was evident from the start during the discussion.
4,noteworthy,The _____ achievement deserved celebration in class in the exercise.
4,noteworthy,She received recognition for her _____ work in the story.
4,nouveau-riche,The _____ family tried to fit in with the established elite.
4,nouveau-riche,The _____ were often looked down upon during the task.
4,nouveau-riche,Her status as _____ was obvious from her behaviour.
4,nouveau-riche,The _____ spent money extravagantly at school in the practice session.
4,nouveau-riche,His _____ background was a source of pride in class.
4,nouveau-riche,The _____ tried too hard to impress during the lesson.
4,nouveau-riche,She was considered _____ by the old families at school.
4,nouveau-riche,His _____ status made him an outsider during the activity.
4,nouveau-riche,The _____ family lacked the refinement of old money.
4,nurseryman,The _____ helped us choose the best plants for our garden.
4,nurseryman,The _____ knew everything about growing flowers in the library.
4,nurseryman,Her father was a skilled _____ during the discussion.
4,nurseryman,He worked as a _____ for thirty years in the exercise.
4,nurseryman,The _____ showed us how to care for the plants.
4,nurseryman,Her expertise as a _____ was well-known in the story.
4,nurseryman,The _____ grew the most beautiful roses during the task.
4,nurseryman,He learned the trade from an experienced _____ in the practice session.
4,obligatory,Wearing a helmet is _____ when cycling in class.
4,obligatory,The doctor asked a _____ question in the hallway.
4,obligatory,The librarian used a _____ approach in the debate.
4,obligatory,The coach wrote a _____ answer in class during the lesson.
4,obligatory,The guide made a _____ choice on the journey.
4,obligatory,They demonstrated _____ throughout the challenge at school.
4,obligatory,Her _____ was obvious to all who watched during the activity.
4,obligatory,The coach used a _____ approach in class in the library.
4,obligatory,The captain asked a _____ question in the playground.
4,obligatory,The pupil asked a _____ question at the museum.
4,obliterate,The explosion _____ the old building during the discussion.
4,obliterate,The explosion would _____ the entire building in seconds.
4,obliterate,The flood threatened to _____ all evidence of the crime.
4,obliterate,She tried to _____ all traces of her mistake from the document.
4,obliterate,The fire would _____ everything in its path in the exercise.
4,obliterate,He wanted to _____ the memory of that embarrassing moment.
4,obliterate,The earthquake could _____ the entire village in the story.
4,obliterate,She attempted to _____ the incorrect data from the system.
4,obliterate,The storm would _____ any hope of finding the lost items.
4,obliterate,He tried to _____ all records of the failed experiment.
4,obsequious,The _____ assistant agreed with everything his boss said.
4,obsequious,"The _____ assistant agreed with everything his boss said, never questioning any decision."
4,obsequious,She found his _____ behaviour towards the headteacher quite uncomfortable to watch.
4,obsequious,The _____ waiter kept bowing and complimenting the customers excessively.
4,obsequious,His _____ manner made it clear he was trying too hard to please.
4,obsequious,"The _____ employee would always agree, even when he knew the boss was wrong."
4,obsequious,"She was annoyed by his _____ attitude, which seemed insincere."
4,obsequious,"The _____ student praised the teacher's every word, hoping for better grades."
4,obsequious,His _____ response to every request showed he lacked confidence.
4,obsequious,"The _____ servant was overly eager to help, which became irritating."
4,obstreperous,The _____ children disrupted the entire class during the task.
4,obstreperous,The _____ children disrupted the entire class with their shouting.
4,obstreperous,His _____ behaviour at the restaurant embarrassed his parents.
4,obstreperous,The _____ dog barked loudly and refused to obey commands.
4,obstreperous,She found the _____ toddler difficult to control in the shop.
4,obstreperous,The _____ student constantly interrupted the lesson with loud comments.
4,obstreperous,His _____ attitude made group work impossible in the practice session.
4,obstreperous,The _____ crowd made so much noise that the speaker couldn't be heard.
4,obstreperous,She struggled to manage the _____ class during the school trip.
4,obstreperous,The _____ child's tantrum disturbed everyone in the library.
4,onomatopoeia,"Words like ""buzz"" and ""hiss"" are examples of _____."
4,onomatopoeia,Words like 'buzz' and 'hiss' are examples of _____.
4,onomatopoeia,The teacher explained that 'bang' and 'pop' demonstrate _____.
4,onomatopoeia,She loved using _____ in her creative writing to make it more vivid.
4,onomatopoeia,The poet used _____ to help readers hear the sounds described.
4,onomatopoeia,Words such as 'crash' and 'whisper' show _____ in action.
4,onomatopoeia,The author's clever use of _____ made the story come alive.
4,onomatopoeia,He learned about _____ when studying sound words in English class.
4,onomatopoeia,The _____ in the poem helped create a sense of atmosphere.
4,onomatopoeia,She identified several examples of _____ in the text.
4,opportunist,The _____ quickly took advantage of the situation in class.
4,opportunist,The _____ quickly took advantage of the situation when others hesitated.
4,opportunist,She realised he was an _____ when he jumped at every chance to benefit.
4,opportunist,The _____ saw the opening and immediately seized the opportunity.
4,opportunist,His _____ nature meant he was always looking for ways to get ahead.
4,opportunist,The _____ businessman bought the company when it was struggling.
4,opportunist,She didn't trust him because he was such an obvious _____.
4,opportunist,The _____ politician changed his views to match popular opinion.
4,opportunist,"His _____ approach helped him succeed, but made him unpopular."
4,opportunist,The _____ was always ready to exploit any situation for personal gain.
4,orthodontist,The _____ fitted braces to straighten her teeth during the lesson.
4,orthodontist,The _____ fitted braces to straighten her crooked teeth.
4,orthodontist,She visited the _____ every month to have her braces adjusted.
4,orthodontist,The _____ explained that the treatment would take two years.
4,orthodontist,His job as an _____ involved helping children with misaligned teeth.
4,orthodontist,The _____ showed her X-rays of her teeth before starting treatment.
4,orthodontist,She was nervous about seeing the _____ for the first time.
4,orthodontist,The _____ recommended braces to fix her overbite at school.
4,orthodontist,His _____ suggested wearing a retainer after the braces came off.
4,orthodontist,The _____ specialised in correcting dental alignment problems during the activity.
4,ostentatious,His _____ display of wealth was vulgar in the library.
4,ostentatious,His _____ display of wealth was vulgar and unnecessary.
4,ostentatious,The _____ mansion had gold decorations everywhere during the discussion.
4,ostentatious,She found his _____ jewellery too flashy and attention-seeking.
4,ostentatious,The _____ party was designed to show off his success.
4,ostentatious,His _____ car with its bright colours drew unwanted attention.
4,ostentatious,The _____ wedding had expensive decorations that seemed excessive.
4,ostentatious,She thought his _____ behaviour was just showing off.
4,ostentatious,The _____ display of expensive gifts made others uncomfortable.
4,ostentatious,His _____ way of dressing was designed to impress others.
4,outrageous,The _____ prices made shopping impossible in the exercise.
4,outrageous,The _____ prices made shopping impossible for most families.
4,outrageous,His _____ behaviour at the party shocked everyone in the story.
4,outrageous,The _____ claim that he could fly was clearly untrue.
4,outrageous,She found the _____ demands completely unreasonable during the task.
4,outrageous,The _____ amount of homework upset all the students.
4,outrageous,His _____ comments offended many people in the audience.
4,outrageous,The _____ decision seemed unfair to everyone involved in the practice session.
4,outrageous,She was appalled by the _____ treatment of the animals.
4,outrageous,The _____ proposal was immediately rejected by the committee.
4,overbearing,His _____ attitude made it difficult to work with him.
4,overbearing,The _____ manager never listened to anyone else's ideas.
4,overbearing,She found her _____ older brother impossible to live with.
4,overbearing,The _____ teacher dominated every conversation in the staff room.
4,overbearing,His _____ personality meant he always had to be in charge.
4,overbearing,The _____ coach shouted instructions constantly during training in class.
4,overbearing,She avoided the _____ neighbour who always told her what to do.
4,overbearing,The _____ boss made all decisions without consulting the team.
4,overbearing,His _____ manner made others feel small and unimportant.
4,overbearing,The _____ parent controlled every aspect of her child's life.
4,painstaking,The restoration required _____ attention to detail during the lesson.
4,painstaking,"She took a _____ approach to her revision, checking every fact."
4,painstaking,The _____ research took months but produced excellent results.
4,painstaking,His _____ work on the model ship showed incredible patience.
4,painstaking,The _____ investigation uncovered important evidence at school.
4,painstaking,She admired his _____ efforts to get everything perfect.
4,painstaking,The _____ preparation ensured the event ran smoothly during the activity.
4,painstaking,His _____ method meant the project took longer but was better.
4,painstaking,The _____ care he took with the painting was impressive.
4,painstaking,She showed _____ dedication to learning the piano piece perfectly.
4,palaeontologist,The _____ discovered a new species of dinosaur in the library.
4,palaeontologist,The _____ discovered a new species of dinosaur in the desert.
4,palaeontologist,She dreamed of becoming a _____ and studying ancient fossils.
4,palaeontologist,The _____ carefully brushed away the dirt to reveal the bone.
4,palaeontologist,His job as a _____ involved digging for fossils in remote locations.
4,palaeontologist,The _____ explained how the dinosaur bones had been preserved.
4,palaeontologist,The _____ spent years studying the fossilised remains during the discussion.
4,palaeontologist,His work as a _____ helped scientists understand prehistoric life.
4,palaeontologist,The _____ used special tools to carefully extract the fossil.
4,palindrome,"""Madam"" is a _____ because it reads the same both ways."
4,palindrome,'Madam' is a _____ because it reads the same both ways.
4,palindrome,The teacher challenged the class to find examples of a _____.
4,palindrome,She discovered that 'racecar' is a _____ when written backwards.
4,palindrome,The _____ 'level' spelled backwards is still 'level' in the exercise.
4,palindrome,He enjoyed finding _____ words like 'radar' and 'civic'.
4,palindrome,The author used a _____ as the title of her book.
4,palindrome,She explained that 'noon' is a simple example of a _____.
4,palindrome,The _____ puzzle required finding words that read the same forwards and backwards.
4,palindrome,He was proud when he created his own _____ word.
4,parliament,The new law was debated in _____ before being passed.
4,parliament,She watched the _____ session on television to learn about politics.
4,parliament,The members of _____ discussed the important issues facing the country.
4,parliament,His dream was to be elected to _____ and represent his community.
4,parliament,The _____ building in London is famous for its clock tower.
4,parliament,She learned about how _____ makes laws in her citizenship class.
4,parliament,The Prime Minister addressed _____ about the new policy.
4,parliament,His visit to _____ gave him insight into how government works.
4,parliament,The _____ session lasted for hours as they debated the bill.
4,parliament,She was excited to see _____ in action during the school trip.
4,patronising,His _____ tone made her feel belittled in the story.
4,patronising,His _____ tone made her feel belittled and frustrated.
4,patronising,The _____ comment suggested she wasn't capable of understanding.
4,patronising,She found his _____ attitude towards younger students annoying.
4,patronising,The _____ way he explained things implied she was stupid.
4,patronising,His _____ smile made it clear he thought he was superior.
4,patronising,The _____ teacher spoke to the class as if they were babies.
4,patronising,She was offended by his _____ assumption that she needed help.
4,patronising,The _____ manner in which he corrected her was humiliating.
4,patronising,His _____ behaviour showed he didn't respect her intelligence.
4,patronizing,His _____ attitude annoyed everyone in the room during the task.
4,patronizing,His _____ tone made her feel belittled and frustrated.
4,patronizing,The _____ comment suggested she wasn't capable of understanding.
4,patronizing,She found his _____ attitude towards younger students annoying.
4,patronizing,The _____ way he explained things implied she was stupid.
4,patronizing,His _____ smile made it clear he thought he was superior.
4,patronizing,The _____ teacher spoke to the class as if they were babies.
4,patronizing,She was offended by his _____ assumption that she needed help.
4,patronizing,The _____ manner in which he corrected her was humiliating.
4,patronizing,His _____ behaviour showed he didn't respect her intelligence.
4,pejorative,Using _____ terms to describe someone is unkind in the practice session.
4,pejorative,Using _____ terms to describe someone is unkind and hurtful.
4,pejorative,The _____ word he used was inappropriate and offensive.
4,pejorative,She avoided _____ language when discussing different groups in class.
4,pejorative,The teacher explained that _____ words can be harmful.
4,pejorative,His _____ comment about her appearance was completely unacceptable.
4,pejorative,The _____ term was meant to insult rather than describe.
4,pejorative,She was shocked by the _____ language used in the argument.
4,pejorative,The _____ expression showed his prejudice and lack of respect.
4,pejorative,His _____ remark revealed his negative attitude during the lesson.
4,perceptive,The _____ teacher noticed the student's distress at school.
4,perceptive,The _____ teacher noticed the student's distress immediately during the activity.
4,perceptive,Her _____ observation helped solve the mystery quickly in the library.
4,perceptive,The _____ child understood the situation better than the adults.
4,perceptive,His _____ comments showed he was paying close attention.
4,perceptive,The _____ detective noticed clues that others had missed.
4,perceptive,The captain gave a _____ reply in the playground.
4,perceptive,The _____ student asked insightful questions during the lesson.
4,perceptive,His _____ analysis of the problem impressed everyone during the discussion.
4,perceptive,The _____ friend realised something was wrong before she said anything.
4,perfunctory,He gave only a _____ glance at the report.
4,perfunctory,He gave only a _____ glance at the report before signing it.
4,perfunctory,The _____ apology didn't seem sincere or heartfelt in the exercise.
4,perfunctory,"She did a _____ job of cleaning, missing many spots."
4,perfunctory,The _____ handshake showed he wasn't really interested in the story.
4,perfunctory,His _____ attempt at homework was rushed and careless.
4,perfunctory,The _____ inspection missed several important problems during the task.
4,perfunctory,She gave a _____ response without really thinking about it.
4,perfunctory,The _____ way he listened showed he wasn't paying attention.
4,perfunctory,His _____ effort was clearly just to get it done quickly.
4,peripheral,The _____ issues were discussed later in the practice session.
4,peripheral,"The _____ issues were discussed later, after the main topics."
4,peripheral,She noticed something in her _____ vision but couldn't see it clearly.
4,peripheral,The _____ details weren't as important as the main point.
4,peripheral,"His role was _____ to the main project, but still useful."
4,peripheral,The _____ characters in the story didn't affect the plot much.
4,peripheral,"She focused on the central problem, ignoring the _____ concerns."
4,peripheral,The _____ information was interesting but not essential in class.
4,peripheral,His contribution was _____ to the team's success during the lesson.
4,peripheral,The _____ areas of the town were less developed.
4,pernicious,The _____ rumours damaged her reputation at school.
4,pernicious,The _____ rumours damaged her reputation slowly over time.
4,pernicious,His _____ influence on the younger students was worrying.
4,pernicious,The _____ effects of the pollution weren't immediately obvious.
4,pernicious,She warned about the _____ nature of the online content.
4,pernicious,The _____ habit seemed harmless at first but became serious.
4,pernicious,His _____ comments undermined her confidence gradually during the activity.
4,pernicious,The _____ disease spread quietly through the population in the library.
4,pernicious,She recognised the _____ impact of the negative attitudes.
4,pernicious,The _____ problem grew worse without anyone noticing during the discussion.
4,perpetuate,We must not _____ harmful stereotypes in the exercise.
4,perpetuate,We must not _____ harmful stereotypes about different groups.
4,perpetuate,The school tried to _____ good values through its teaching.
4,perpetuate,She didn't want to _____ the cycle of bullying.
4,perpetuate,The tradition helped _____ the customs of their ancestors.
4,perpetuate,His actions would _____ the problem rather than solve it.
4,perpetuate,The story helped _____ the legend for future generations.
4,perpetuate,She worked to _____ positive attitudes towards learning in the story.
4,perpetuate,The system seemed designed to _____ inequality during the task.
4,perpetuate,His behaviour would only _____ the conflict between them.
4,perplexing,The _____ riddle took hours to solve in the practice session.
4,perplexing,She found the _____ puzzle completely baffling in class.
4,perplexing,The _____ situation confused everyone involved during the lesson.
4,perplexing,His _____ behaviour made no sense to his friends.
4,perplexing,The _____ mystery kept the detectives guessing at school.
4,perplexing,She was faced with a _____ problem that seemed impossible.
4,perplexing,The _____ question had no obvious answer during the activity.
4,perplexing,His _____ explanation only made things more confusing in the library.
4,perplexing,The _____ nature of the problem required careful thought.
4,perplexing,She found the _____ instructions difficult to follow during the discussion.
4,phenomenon,The northern lights are a spectacular _____ in the exercise.
4,phenomenon,The northern lights are a spectacular natural _____ in the story.
4,phenomenon,She observed the interesting _____ of birds migrating south.
4,phenomenon,The _____ of the rainbow appeared after the storm.
4,phenomenon,His success was a rare _____ in the world of sport.
4,phenomenon,The _____ of the eclipse fascinated everyone who watched.
4,phenomenon,She studied the _____ of how plants grow towards light.
4,phenomenon,The _____ of the shooting stars was beautiful to see.
4,phenomenon,His recovery was a medical _____ that surprised doctors.
4,phenomenon,The _____ of the double rainbow was captured in photos.
4,philanthropist,The _____ donated millions to help the poor during the task.
4,philanthropist,The _____ donated millions to help the poor and needy.
4,philanthropist,She aspired to become a _____ and help others.
4,philanthropist,His work as a _____ focused on education for children.
4,philanthropist,The _____ established a foundation to support charities in the practice session.
4,philanthropist,She admired the _____ for giving away most of his wealth.
4,philanthropist,His reputation as a _____ was well-known throughout the country.
4,philanthropist,The _____ dedicated her life to helping those less fortunate.
4,philosophical,He took a _____ approach to life's challenges in class.
4,philosophical,The _____ discussion about the meaning of life was interesting.
4,philosophical,She enjoyed reading _____ books that made her think deeply.
4,philosophical,The _____ question had no simple answer during the lesson.
4,philosophical,His _____ attitude helped him accept the difficult situation.
4,philosophical,The _____ debate explored important questions about existence at school.
4,philosophical,She found the _____ text challenging but rewarding during the activity.
4,philosophical,The _____ way he viewed problems was quite mature.
4,philosophical,His _____ nature meant he often questioned everything in the library.
4,philosophical,The _____ approach to the problem considered deeper meanings.
4,physiotherapy,"After the accident, she needed _____ to regain movement."
4,physiotherapy,The _____ sessions helped strengthen his injured leg during the discussion.
4,physiotherapy,She attended _____ twice a week to recover from her surgery.
4,physiotherapy,The _____ exercises were designed to improve flexibility in the exercise.
4,physiotherapy,His _____ treatment lasted for six months in the story.
4,physiotherapy,She was grateful for the _____ that helped her walk again.
4,physiotherapy,The _____ programme was tailored to her specific needs.
4,physiotherapy,His progress in _____ was slow but steady during the task.
4,physiotherapy,The _____ techniques helped reduce her pain significantly in the practice session.
4,physiotherapy,She completed her _____ and was able to return to sport.
4,picturesque,The _____ village attracted many tourists in class.
4,picturesque,The _____ village attracted many tourists with its charm.
4,picturesque,She painted the _____ landscape during her holiday during the lesson.
4,picturesque,The _____ countryside was perfect for photography at school.
4,picturesque,His cottage was in a _____ location by the river.
4,picturesque,The _____ scene looked like something from a postcard.
4,picturesque,She loved the _____ beauty of the old stone bridge.
4,picturesque,The _____ town had cobbled streets and colourful houses.
4,picturesque,His photo captured the _____ sunset over the mountains.
4,picturesque,The _____ garden was full of flowers and butterflies.
